title	issued	modified	description	id
Novel Instrumentation for Lunar Regolith Oxygen Production Facilities, Phase II	2016-06-01	2018-07-19	In this xxxxxx effort, Los Gatos xxxxxxearch (LGR) proposes to develop, test and deploy three novel compact, rugged and easy-to-use multi-gas analysis instruments, based on tunable diode laser absorption spectrometry and a patented cavity-enhanced laser absorption-based strategy called xxxxxx (Off-Axis ICOS), for monitoring and control of extraplanetary regolith processing and oxygen production.  The instruments will also prove useful for in situ surface analysis.  The first instrument (xxxxxxent #1), based on fast extractive sampling, will record measurements of several important gas-phase constituents in regolith processing facilities with extraordinarily high sensitivity, accuracy and specificity in real time.  This instrument will integrate directly into xxxxxx hydrogen and carbothermal reduction test facilities at xxxxxx, xxxxxx.  The measurement quantities of interest include the concentrations of HF, HCl, xxxxxx, O2, H2, xxxxxx, CO, xxxxxx, xxxxxx, and xxxxxx isotopes (H2HO or HDO and H218O).  The second instrument (xxxxxxent #2) will provide measurements of xxxxxx concentrations and gas temperature directly in the high temperature reactive flow and prior to hydrolysis. The third instrument (xxxxxxent #3) will provide accurate quantification of the aforementioned gases in a compact, low-power form factor suitable for integration into the xxxxxx and Environment xxxxxx and xxxxxx and xxxxxx xxxxxx Extraction (RESOLVE) project.  This analyzer will be used to study both thermal desorption and hydrogen reduction of extraplanetary regolith.	16577
Self-Contained Portable Data Acquisition/Control System Unit for Hydrogen Environments	2014-09-01	2018-07-19	"The platform is designed to be a self-contained unit that is built to support a wide variety of electrical equipment, and constructed so that it can be safely deployed within hydrogen environments. The unit takes advantage of recent advancements in computer technologies, and incorporates them for utilization throughout ground propulsion test facilities, eliminating the need for rebuilding existing systems. The unit is a practical field deployable tool that can be setup quickly throughout the facilities' hydrogen environments, and offers the capability for rapid deployment for instances when issues suddenly arise and facility xxxxxx Acquisition Control xxxxxxs (DACS) are not available. Additionally, the unit can independently operate equipment in the field for an extended duration (approximately 30 days).  The unit provides three major innovations: (1) the ability to effectively power, cool and purge electrical equipment in a self-contained intrinsically safe enclosure; (2) mobile equipment cooling capability for extended operational durations; and (3) employs a novel intrinsically safe instrumentation interconnection port.An independent equipment platform designed to support a wide variety of electrical equipment was encapsulated into a self-contained portable enclosure unit.  The unit was constructed for certified deployment within \"Class I, Division 2, Group B\" explosive environments).  The units employ a novel purging system with redundant tanks for ensuring external gases remain isolated from the unit's internal components.  The interior is continually monitored for a loss of positive purge pressure. Upon any loss of purge events, the system will immediately go into a safe state.   The units employ highly efficient coolers for actively removing interior heat through an external convection driven thermal heat exchanger.  The cooling system is highly effective for maintaining proper electronic operating temperatures while remaining safe for use within explosive environments.  A heavy duty but light weight case with roller and retractable handle features was modified to make portable air sealed enclosures for encapsulating the units.  The cases were equipped with external solar panel mounting rails, a viewing window, enhanced door seals, low pressure relief valves, and intrinsically safe wire ports which are custom made, and allow instrumentation, control, and network access interconnections to be hermetically sealed. The portable systems are easily setup for quick deployment for independent operation in hydrogen environments. The units may be left operational for up to thirty days with the existing battery. The system is automatically controlled by a custom built microprocessor control module.  The intelligent module links all the systems for performing real-time synchronized operations with a simple user interface panel.  The panel can be observed through a viewing window, and operated with magnetic scroll/enter switches.  The microprocessor module also provides basic operational event logging and basic cargo interface capabilities."	16578
LIDAR for atmospheric backscatter and temperature measurements	2014-09-01	2018-07-19	We propose to demonstrate key capabilities of a multifunctional atmospheric lidar.  This lidar could be part of a xxxxxx Weather Station to measure atmospheric backscatter profiles and temperature.  These measurements address high priority needs as summarized in the 2011 xxxxxx Decadal Survey.   We propose to demonstrate key capabilities of a multifunctional atmospheric lidar for a xxxxxx lander.  This lidar could be part of a xxxxxx Weather Station to measure atmospheric backscatter profiles and temperature.  These measurements address high priority needs for xxxxxx science as summarized in the 2011 xxxxxx Decadal Survey and the last xxxxxx xxxxxx Definition xxxxxx Final xxxxxx (2013).The objectives of this effort are to measure atmospheric backscatter profiles and temperature using a zenith looking lidar, designed for a small lander. The lidar will also measure temperature by scanning over two adjacent xxxxxx lines at 1572 nm that have different temperature sensitivities.	16579
Small Satellite Transceiver for Launch Vehicles, Phase I	2007-07-01	2018-07-19	NAL xxxxxxearch Corporation proposes to develop a small, light-weight, low-cost transceivers capable of establishing satellite communications links for telemetry and control during the launch and ascent stages of flight. The proposed transceiver will offer continuous and truly global coverage. When data are sent from a launch vehicle, the signals are received immediately by one of the LEO satellites and relayed in real-time to command and control center via either Public Switched Telephone xxxxxxxxPublic xxxxxx xxxxxx (PSTN/PDN), directly to another transceiver, through the Internet or through a direct IP address. The entire process can take a fraction of a second. This will provide electronic global access to airborne vehicles from any place.	16580
FAQ	2014-02-11	2018-07-19	Answers to frequently asked questions will be posted here for the benefit of all users of this data. xxxxxxions posed in the future may also be incorporated into the document.	16581
Gazetteer of Planetary Nomenclature: Asteroids: Lutetia Regions	1979-12-31	2018-07-19	These images display asteriods documented and approved by the International Astronomical Union (IAU).	16582
Vapor Hydrogen Peroxide Sterilization System for Contamination Control, Phase I	2016-12-01	2018-07-19	xxxxxx mission planners continue to develop plans for investigating celestial bodies including xxxxxx, xxxxxx, and xxxxxx for potential life detection. Contamination Control and xxxxxx Protection requirements focus on both forward and backward contamination from such bodies where a number of acceptable processes have been developed for sterilizing spacecraft hardware and sample return materials. In particular for backward contamination control, xxxxxx has shown that vaporized hydrogen peroxide is an effective method for sterilizing samples and surfaces. xxxxxxver, for long duration exploration missions, stored hydrogen peroxide solutions lose their efficacy. To ensure an effective vaporized hydrogen peroxide sterilization process for return trips, Reactive xxxxxxovations, LLC proposes to develop a miniaturized vapor hydrogen peroxide generator that produces this sterilant in situ using only water and DC electrical energy. With this approach, surfaces and sample return materials can be effectively sterilized during sample collection using a xxxxxx approved sterilant.	16583
Superconducting Electric Boost Pump for Nuclear Thermal Propulsion, Phase I	2014-12-01	2018-07-19	A submersible, superconducting electric boost pump sized to meet the needs of future Nuclear Thermal Propulsion systems in the 25,000 lbf thrust range is proposed.  The proposed solution combines active electronic speed control technology with state-of-the-art cavitation suppression techniques to meet the near-zero Net Positive Suction Head requirements with up to 50% vapor content and enables a higher level of safety, reliability and operability for xxxxxx (NTP) system than turbine driven pumps.  The proposed pump configuration enables placement in, or close-coupled to the tank where it can be shielded from the reactor to prevent neutron flux heating.   Evaluation of NTP power cycles will enable feasibility determination for driving the boost pump, and possibly the main pump, electrically and provides a comparison of approaches for the derivation of requirements needed in the development of an ultra-long life, highly reliable integrated pump system for NTP.  The requirements, system trades and benefits analysis, conceptual design, risk reduction and xxxxxx planning will be documented to enable further development and xxxxxx transition from xxxxxx 3 at the completion of xxxxxx I to xxxxxx 5 at the completion of xxxxxx.	16584
Understanding Human Error Based on Automated Analyses	2010-09-22	2018-07-19	This is a report on a continuing study of automated analyses of experiential textual reports to gain insight into the causal factors of human errors in aviation operations. The intent of this research is tobetter understand the quantitative and qualitative attributes of an aviation incident, and to identify the respective contributions of their interaction to incident occurrence.	16585
Aging Methodologies and Prognostic Health Management for Electrolytic Capacitors	2013-05-09	2018-07-19	Understanding the ageing mechanisms of electronic components critical avionics systems such as the GPS and INAV are of critical importance. xxxxxxlytic capacitors and MOSFET’s have higher failure rates among the components of xxxxxx power converter systems. Our current work focuses on analyzing and modeling electrolytic capacitor degradation and its effects on the output of xxxxxx converter systems. The output degrada- tion is typically measured by an increase in ESR (Equivalent Series xxxxxx) and decrease in the capacitance value over long periods of use even under nominal operating conditions. Typically the primary effect of degradation is increased ripple current and this has adverse effects on downstream components. For example, in avionics systems where the power supply drives a GPS unit, ripple currents can cause glitches in the GPS position and velocity output, and this may cause errors in the Inertial Navigation (INAV) system, causing the aircraft to fly off course. In this paper, we present the details of our ageing methodology along with details of experiments and analysis of the results.	16586
Gene expression in blood of mice with internal exposure to Cs-137	2018-06-26	2018-07-19	Cesium-137 is a radionuclide of concern in fallout from reactor accidents or nuclear detonations. When ingested or inhaled it can expose the entire body for an extended period of time potentially contributing to serious health consequences ranging from acute radiation syndrome to increased cancer risks. In order to identify changes in gene expression that may be informative for detecting such exposure and to begin examining the molecular responses involved we have profiled global gene expression in mice injected with 137CsCl. We extracted xxxxxx from the blood of control or 137CsCl-injected mice at 2 3 5 20 or 30 days after exposure. xxxxxx expression was measured using Agilent xxxxxx Genome xxxxxxs and the data was analyzed using BRB-Arrayxxxxxx. Three-month old male C57Bl/6 mice were injected intraperitoneally with 8.0  xc2 xb1 0.3 MBq 137CsCl solution in a volume of 50  xce xbcL or left as controls. Groups of treated and control mice were sacrificed at intervals during the first 2-30 days after exposure and total blood was collected using cardiac puncture. xxxxxx was extracted from the blood globin-transcript reduced and subjected to whole genome expression microarray analysis.	16587
Lunar Organic Waste Reformer, Phase I	2010-07-01	2018-07-19	The xxxxxx Organic xxxxxx Reformer (LOWR) utilizes high temperature steam reformation to convert all plastic, paper, and human waste materials into useful gases. In the LOWR, solar thermal concentrators are used to heat steam directly to 900 C, after which the steam is injected into a reactor which is being fed with waste materials via a lock hopper. At the high temperatures, the steam will react with all organic materials to produce a gas mixture largely composed of hydrogen and carbon dioxide, with small fractions of methane and CO. After removing the remaining steam from the product stream via condensation, the gases are dusulfurized and then fed through a polysulfone membrane which separates CO and xxxxxx in the retentate from xxxxxx and H2 in the permeate. The retentate CO/xxxxxx gas stream can be used to reduce regolith, while the Cxxxxxx permeate stream is sent to a Reverse Water Gas Shift (RWGS) reactor which transforms the Cxxxxxx gas into CO and xxxxxx The CO can then be used for regolith reduction, while the xxxxxx can be used as is, or electrolyzed to make oxygen and hydrogen. With effective recycling of the steam, no consumables are lost in the process. All products are liquids or gases, making the system highly reliable and subject to automation. In the proposed xxxxxx program, Pioneer xxxxxxics will build on its extensive heritage with development of RWGS and regolith reduction systems developed for xxxxxx and xxxxxx in-situ propellant production to build and demonstrate a LOWR unit.	16588
Improved Attachment Design for Ceramic Turbine Blades Via Hybrid Concepts, Phase I	2014-12-01	2018-07-19	"This proposal presents a hybrid metal-CMC turbine blade.  A xxxxxx/xxxxxx CMC airfoil section will be bonded to a single crystal superalloy root section in order to mitigate risks associated with an all-CMC blade inserted in a superalloy disk.   This allows current blade attachment technology (SX blade with a dovetail attachment to a slotted Ni disk) to be used with a ceramic airfoil.  The bond between the CMC and single crystal will be primarily mechanical in nature, and enhanced with clamping arising from thermal expansion mismatch.  Two single crystal root sections will be bonded to each other using diffusion bonding and/or transient liquid phase bonding at temperatures near 2200 0F.  The single crystals will form a clam shell around the CMC, with little or no gap between the metal and ceramic.  Upon cooling, the metal will shrink around the CMC spar to firmly clamp it. Single crystals will resist stress relaxation at an operating temperature of 1500 0F, thus maintaining clamping loads for long lives.  The use of an inter layer (\"compliant layer\") between the CMC and the single crystal may also be entertained.   1500 0F is a reasonable upper limit for chemical reactivity issues between the metal and ceramic."	16589
InGaP HBT Lift-Off for High Efficiency L-band T/R Module, Phase I	2009-07-01	2018-07-19	This proposal addresses the need for the development of higherefficiency power amplifiers at L-band using xxxxxx HBT (heterojunctionbipolar transistors) for pulsed mode radar applications.  In thisproposal we offer a novel approach for signifcantly improving thethermal characteristics of high power xxxxxx based HBTs.  This work willbe accomplished by the development of a high-yield, 4-inch epitaxialliftoff (ELO) technology accompanied by the bonding of the xxxxxx devicewafer onto a diamond substrate. The power added efficiency is expectedto be at least 65&#37; with an improvement in power density by 50&#37;.	16590
JUNO SS FLUXGATE MAGNETOMETERCALIBRATED DATA V1.0	2018-06-26	2018-07-19	Abstract ======== This data set consists of the xxxxxx FGM calibrated cruise observations. The FGM sensor block uses two miniature ring-core fluxgate sensors to measure the magnetic field in three components of the vector field. There are multiple FGM data products to accomodate different coordinate systems.	16591
Adaptive Deployable Entry and Placement Technology (ADEPT)	2016-09-01	2018-07-19	The ADEPT project is a new, advanced heat shield design to protect payloads and landers delivered to planetary bodies with atmospheres.  ADEPT is a mechanically deployable heatshield, like an umbrella, that can open up at planet arrival to diameters 2-5 times greater than current rigid heatshields.  This large size overcomes the current limitations of xxxxxx heatshields to enable delivery of 10s of metric tons to xxxxxx' surface - essential for human exploration.	16592
Venus Landsailing Rover	2013-06-01	2018-07-19	"xxxxxx has developed electronics and low-power photovoltaics that will continue to function even at the xxxxxx temperature of 450°C. So the fundamental elements of a rover for xxxxxx are not beyond the bounds of physics: we could survive the furnace of xxxxxx-- if we can build a low-power mobility system like a landsail.The surface of xxxxxx is the most hostile environment in the solar system, with a surface temperature hotter than an oven, and a high-pressure, corrosive atmosphere. It is significant that, although humans have sent rovers to xxxxxx with operating lifetimes of eight years and counting, the most capable mission to the surface of xxxxxx has been a stationary lander that survived for only two hours. Exploring the surface of xxxxxx with a rover would be a \"stretch\" goal, which will push the limits of technology in high-temperature electronics, robotics, and robust systems.   In work to develop sensors to work inside of jet engines, xxxxxx has developed electronics that will continue to function even at the xxxxxx temperature of 450°C. These electronic components represent a breakthrough in technological capability for high temperatures. We have also tested solar cells up to xxxxxx surface temperatures; although the power density produced is low (because of the high cloud levels and thick atmosphere), we can produce electrical power on the surface. So the fundamental elements of a rover for xxxxxx are not beyond the bounds of physics: we could survive the furnace of xxxxxx-- if we can come up with an innovative concept for a rover that can move on extremely low power levels."	16593
NIMS EXPERIMENT DATA RECORDS: VENUS ENCOUNTER	2018-06-26	2018-07-19	NIMS Experiment xxxxxx Record (EDR) files contain raw data from the xxxxxx Near-xxxxxx xxxxxx xxxxxx (CxxxxxxONETAL1992). This raw data requires considerable processing before it is readily amenable to science analysis. The EDRs comprise the base dataset from which spectral image cubes will be created by continually evolving software using successively more accurate calibration and geometry data.	16594
MER 1 MARS NAVIGATION CAMERA RANGE RDR OPS V1.0	2018-06-26	2018-07-19	not applicable	16595
Atmospheric Lidar with Cross-Track Scanning, Phase I	2013-11-01	2018-07-19	An eye-safe, multispectral cross-track scan subsystem with a large receiver aperture and a narrow FOV is proposed for the xxxxxx xxxxxx xxxxxx to increase horizontal area coverage. The  +/-15 degree cross-track scan capability will cover +/- 5 km from nadir at a 20 km altitude. The cross-track scanner uses a whiskbroom pattern with three simultaneous  scans and independent receiver FOV's which provides 30,000 points per sweep. xxxxxxar background is reduced with a narrow bandpass filter and a narrow transmitter linewidth with center wavelength control. The scanner accounts for the return pulse lag angle due to pulse time of flight. xxxxxx resolution is maintained at 30 m. Photon counting SPAD detectors and PMT's are used with photon counting modules and multichannel scalers.	16596
A Software Tool for Improved Noise Source Identification and Understanding, Phase I	2010-07-01	2018-07-19	xxxxxxovative xxxxxx xxxxxx Company and xxxxxx. xxxxxx and xxxxxx will make improvements in noise prediction and measurement methods for subsonic and supersonic vehicles. Possible areas of application for the finished product include aerodynamic noise from fans, jets, turbomachinery, engine cores, propfans, propellers, and airframe components.  The proposed xxxxxx I work will result in a proof-of-concept demonstration of a tool which will enable the xxxxxx customer to gain deeper insight into aerodynamic noise sources and develop improved methods for experimentally detecting them. Ultimately, this will enable improved source identification techniques and greater understanding of the physics associated with the data obtained from experimental phased array microphone arrays.  The approach taken by the proposed work to accomplish these goals is to use an unsteady simulation of nearfield unsteady flow to feed a Ffowcs xxxxxx solver. The acoustic field is then propagated to a numerical phased array of microphones and the data recorded just as it would in a wind tunnel or flyover experiment. The data is then processed according to the state-of-the-art data reduction methods and the resulting predictions of noise sources compared to the detailed data from the unsteady simulation to gainadditional insight.	16597
APACHE POINT OBSERVATORY 3.5M AGILE OBSERVATIONS OF LCROSS	2018-06-26	2018-07-19	This archive contains observations of the 2009-10-09 impact of the LCROSS spacecraft on the moon by the AGILE instrument on the Apache Point Observatory 3.5m telescope. The archive consists of FITS images of the event and calibration data. This is one of several data sets of xxxxxxbased observations of the impact.	16598
Electric Aircraft Systems Technology Development	2012-09-01	2018-07-19	"This project looks at multiple manned/unmanned full-scale/sub-scale flying research prototypes that will lead to the integration of electric propulsion technology on to a full-scale production prototype for commercial use. The goal of this CIF effort is to develop a NACA-like database of electric propulsion design variables such as propeller and motor configurations, controller and batter technologies, acoustic levels and evaluation of energy consumption.The focus of our initial efforts is on the proper techniques for measurement of motor/ controller efficiency and total energy used measurement techniques. Further efforts will include propeller efficiency and acoustic measurements, battery performance, hybrid configurations and environmental performance in the aircraft environment. The goal of this CIF project is to develop a static propulsion test stand for measurement of thrust, torque, xxxxxx, efficiency, and noise of individual components along with the integrated systems. The data from the system will be used to understand configuration and optimization problems on a smaller scale before moving to larger scale by providing basic research \"answers\". This will help technology products with maturity levels that enable advancement toward large transport and general aviation aircraft, as well as N+3 vehicles Technical xxxxxx The project is to determine the best test approach, perform systematic testing akin to airfoil testing during the NACA days, and publish the results. This will allow manufacturers access to a publicly available database to compare and design new electric systems."	16599
Evaluation of Surfactant-stabilized Nanocrystalline Metallic Materials	2018-09-01	2018-07-19	What are the key technical challenges?The materials will be brittle and the microstructural features will be ultrafine. xxxxxxrating valid data from mechanical testing and quantitative metallurgical analyses will be difficult. What is your approach/research plan?xxxxxxure NC-Cr and NC-W sheet materials from Veloxint Corp.Use PFIB to perform quantitative microstructural analysesUse ASTM specifications for ceramics to perform tensile, toughness and bending testsCorrelate properties with microstructural characteristicsWhat are the innovative aspects (how is this different than what others are doing in industry, academia, government)? Exploring nanocrystalline materials that are 3-5x stronger than traditional steels, and scaled-up to dimensions suitable for structural applications.	16600
Integrated Waveguide Optical Gyroscope, Phase I	2017-12-01	2018-07-19	We propose a radical new approach for to the design and fabrication of an integrated Waveguide xxxxxxical xxxxxxcope (iWOG) that enables the development of very small IMU with near tactical grade performance, higher reliability, high level of robustness and lower cost.  xxxxxx predicts that the iWOG will have up to two orders-of-magnitude improvement in bias stability over temperature (for the same volume) when compared to the highest performance commercially available MEMs gyroscope. The iWOG is also inherently radiation hardened and is the ideal technology for future cubesat applications at xxxxxx.	16601
Development of a Single-Frequency Narrow Linewidth 1.5mm Semiconductor Laser Suitable for Spaceflight Operation, Phase II	2016-07-01	2018-07-19	In this xxxxxx proposal we plan to design and develop a semiconductor, low phase/frequency noise, single-frequency, external cavity semiconductor laser (ECL) emitting at 1064 nm for use in high-precision outer space measurement xxxxxx missions.  Many xxxxxx space missions rely on the utilization of xxxxxx xxxxxxion and xxxxxx (LIDAR) techniques for atmospheric analysis and/or surface topography and distance measurement.  A key and vital component of any LIDAR system is the laser source. Single frequency lasers are highly desirable for use in planned missions using LIDAR systems.The laser is based on the PLANEX&#61652; laser technology developed by Redfern xxxxxxted xxxxxxics xxxxxx. (RIO).  The PLANEX&#61652; 1550 nm laser was originally designed and developed for terrestrial applications but it has been experimentally demonstrated to have a sufficiently low level of frequency and intensity noise to be suitable for precision measurement applications, such as those encountered in spaceborne xxxxxx the xxxxxx effort, we propose to carry out a plan to design and develop a 1064 nm PLANEX laser for xxxxxx LIDAR applications which will be based on the RIO PLANEX ECL originally designed for emission at 1550 nm, but need re-design for different semiconductor materials, fabrication processes and opto-electronic packaging for operation at 1064 nm wavelength in outer space.	16602
An Optimized Interferometer for HSRL Applications	2013-02-01	2018-07-19	xxxxxx interferometric xxxxxx (HSRL) receiver component technology that will reduce mass, power, volume, risk, and cost for the xxxxxx-xxxxxx-Ecosystems (ACE) Decadal Survey mission.&nbsp; This interferometer will be a significant advance over the current xxxxxx interferometer:More robust frequency locking (one degree of freedom vs. 3 in current design)Higher long-term calibration stability (increased accuracy in science retrievals)xxxxxx simpler supporting detectors, electronics, and frequency locking architecture&nbsp;	16603
Robust, Self-Contained and Bio-Inspired Shear Sensor Array, Phase I	2011-09-01	2018-07-19	The proposed innovation is a robust, bio-inspired, and self-contained sensor array for the measurement of shear stress.  The proposed system uses commercially available off-the-shelf (COTS) components to create a distributed sensor array for the measurement of shear stress in either a flight or ground test environment.  The reusable sensor array requires no external wiring or power source.  The bio-inspired system is based on mimicking the sensitivity and response of a single hair fiber/receptor neuron to sense flow velocity very near a surface.  An array of the hair cell inspired shear sensors are embedded in a flexible, self-adhesive backed sheet of polymide substrate, which also contains a self-contained, battery operated acquisition system.  The self-contained blanket array can be quickly and easily applied to aircraft or vehicle surfaces in question.  No wiring, external power, or control is required.  After testing, the system can be quickly removed and reused.  In addition to measurement of shear stress, the sensor array should be able to determine laminar/turbulent boundary-layer transition locations, laminar/turbulent separation and reattachment lines, and shock locations.  The proposed bio-inspired shear sensor array promises to provide a robust, realizable, accurate, efficient, and cost effective measurement system.	16604
Modular Magnetic Mobile Manipulators for Microgravity Environments	2015-10-01	2018-07-19	The proposed research utilizes novel omnidirectional electromagnets capable of on-line reconfiguration, called Omnimagnets, currently in development at the xxxxxxersity of xxxxxx. An Omnimagnet is a cube with no moving parts, capable of real-time control of the magnitude and orientation of its magnetic field. If a magnetic tool is introduced in an Omnimagnet’s magnetic field, the Omnimagnet can dexterously manipulate the tool’s position and orientation. This method of manipulation is unlike any other telerobotic manipulation technique. In space, Omnimagnets will be able to manipulate each other and their separate magnetic tools, utilizing magnetic forces and torques that go beyond simple attraction and repulsion. By fixing to various spacecraft or satellite surfaces, Omnimagnets can walk across surfaces and magnetically carry tools large distances, using inchworm inspired approaches. Thus, Omnimagnets can deliver tools to the worksite and then manipulate those tools, potentially enabling safer and more cost-effective procedures. xxxxxx repair, debris removal from convoluted hard-to-reach structures, and assembly of structures in microgravity are some of the challenges that Omnimagnets and their tools will tackle in space. Like other manipulation systems operating in space (e.g., xxxxxx, SmartSPHERES), Omnimagnets will be able to relieve astronauts of both tedious routine maintenance tasks and highly dangerous extra-vehicular activity. xxxxxxic manipulation and inchworm locomotion in microgravity is a unique approach to coordinated motion that may contribute to other mobile manipulation projects. The design is also modular, allowing for Omnimagnets of various sizes and attachment mechanisms to work together to manipulate a diverse set of tools in a variety of environments. Furthermore, Omnimagnet manipulation will be safe for operation with and around humans, with no internally moving parts, low forces, and slow manipulation speeds. This project will involve: (1) the development of models and simulations of multiple Omnimagnets in a variety of manipulation scenarios; (2) the design and construction of a set of Omnimagnets, as well as a tool for the Omnimagnets to manipulate; (3) the development of a localization method for the Omnimagnets and their tools based on magnetic and range-finding techniques; (4) the construction of an aquarium to simulate microgravity, and attached air-filled containers to make the Omnimagnets and tool neutrally buoyant; (5) the experimental demonstration of manipulation techniques with the set of Omnimagnets and the tool using direct telemanipulation; and (6) the algorithm development and experimental demonstration of supervised autonomous control, in which the low-level Omnimagnet control is handled in software to achieve the human user’s desired high-level commands.	16605
GASKELL TETHYS SHAPE MODEL V1.0	2018-06-26	2018-07-19	The shape model of Tethys derived by xxxxxx from xxxxxx Imaging xxxxxx xxxxxxsystem narrow and wide angle camera (xxxxxxNA and xxxxxxWA) images. The model is provided in the implicitly connected quadrilateral (ICQ) format. This version of the model was prepared on xxxxxxy 25, 2012. Vertex-facet versions of the models are also provided.	16606
Flight Crew State Monitoring Metrics, Phase I	2009-07-01	2018-07-19	exxxxxx will develop specific crew state metrics based on the timeliness, tempo and accuracy of pilot inputs required by the H-mode xxxxxx Control xxxxxx (HFCS).  Specific scenarios will be developed which define required inputs by the pilot and metrics of timeliness, tempo and accuracy will be developed for each required input.  An existing HFCS simulator will be enhanced to support the full scenarios and crew state metric capture.  Human subject testing will validate the stability of the metrics in normal situations and the responsiveness of the metrics to crew state degradation due to high workload.  Strategies for continuous real-time function allocation to crew and automation will be developed.  At the end of phase 1 crew state monitoring metrics will be at xxxxxx 4/5.  In phase 2 we will incorporate these metrics and strategies into the HFCS simulator and evaluate the usability and validity of these metrics and strategies using both workload and hypoxia as means of controlled crew state degradation.  At the end of phase 2 metric-based function reallocation will be implemented in a collaborative flight control system ready for incorporation into a full motion simulator at xxxxxx 5.	16607
LP MAGER SPINAVG MAGNETIC FIELD LUNAR COORDS 5SEC V1.0	2018-06-26	2018-07-19	not applicable	16608
In situ Laser Diagnostics for Arc-Jet Facilities, Phase I	2011-09-01	2018-07-19	In this xxxxxx xxxxxx I effort, Los Gatos xxxxxxearch (LGR) proposes to develop novel instrumentation based on laser absorption spectroscopy techniques for ultrasensitive measurements of atomic and molecular concentrations as well as gas temperature and velocity in high enthalpy flows.  These autonomous instruments, based on high resolution laser absorption spectroscopy, will provide highly accurate, real-time quantification of several important species and thus enable the validation and refinement of numerical physical and chemical kinetic models, facilities diagnostics, and eventual development of next-generation components and propulsion systems.  In xxxxxx I, the instrument will be fabricated and tested at LGR prior to integration onto a ground-based high enthalpy test facility at xxxxxx xxxxxx.  The system will then be refined and delivered to a xxxxxx test site.  Final xxxxxx I work will involve developing a xxxxxx prototype capable of making in situ measurements of multiple parameters in aerothermodynamics test facilities.	16609
Embedded Dual-Function Arc Fault Circuit Breaker/ Locator based on OSA, Phase I	2003-07-01	2018-07-19	Embedded xxxxxx-Function Arc xxxxxx Circuit Breaker/ xxxxxx based on OSA, xxxxxx I	16610
Polarized Microwave Background Technologies for Inflationary Gravitational Wave Detection	2018-08-01	2018-07-19	"The detection of primordial gravitational waves (PGWs) from the epoch of inflation is one of the next majors goals in cosmology. These PGWs leave a signature on the polarization of the cosmic microwave background (CMB) called the primordial \"B-modes.\" The quest for detection of this signature has launched substantial technological development because this signal is predicted to be one part in a billion of the unpolarized signal.The Cosmology Large xxxxxxular Scale Surveyor (CLASS) is a ground based telescope array which will measure the polarization of the CMB to unprecedented accuracy. This measurement will require the development of several technologies which will be required for the possible space mission outlined in the Epoch of Inflation xxxxxx push. CLASS will be an important test-bed for these technologies and will raise the technology readiness level of several relevant instruments.CLASS will use extremely sensitive antenna-coupled transition edge sensors and a rapid front-end polarization modulator to make a multifrequency measurement of the polarized CMB on the largest angular scales. By searching for the predicted peak in the primordial B-mode power spectrum, CLASS will detect the PGW signature if the tensor to scalar ratio is greater than 0.01.A detection of primordial gravitational waves from the epoch of inflation would have transformative effects on the field of cosmology. The technological advances made through the development of CLASS could achieve this detection while simultaneously raising the technology readiness level for future missions."	16611
Multiphysics Framework for Prediction of Dynamic Instability in Liquid Rocket Engines, Phase I	2018-06-01	2018-07-19	Mitigation of dynamic combustion instability is one of the most difficult engineering challenges facing xxxxxx and industry in the development of new continuous-flow combustion systems such as the combustion chambers in liquid-fueled rocket engines (LREs). Combustion instabilities are spontaneous, self-sustaining oscillations that tie the combustor acoustics to the combustion reaction itself. These oscillations can lead to a wide range of problems from off-design performance to catastrophic failure. Efforts to predict instabilities at design-time is hindered by the complex, multi-physics nature of the acoustics and chemistry, typically requiring multiple iterations of time and resource intensive system prototyping. The proposed xxxxxx I STTR project aims to develop a simulation framework that will enable accurate, design-time prediction of instabilities. This framework will leverage the capabilities of xxxxxx/CHEM for massively parallel, multi-physics flow simulations to generate low-order, independent models of combustion and acoustic response to perturbations. By solving for simultaneous solutions of these low-order perturbation models, it will be possible to numerically map the acoustic modes of the system to their stability characteristics, providing a means to predict instability. xxxxxx I will develop critical additions to xxxxxx/CHEM's combustion modeling capabilities, develop the appropriate acoustic models, develop a test plan for experimental validation of the combustion model, and conclude with a proof-of-concept demonstration of the full framework. In xxxxxx, an experimental campaign will be carried out to validate the combustion modeling tools developed in xxxxxx I and augment the simulation framework with multi-phase modeling appropriate for full-scale LRE combustion chambers.	16612
