title	issued	modified	description	id
Stellar Echo Imaging of Exoplanets, Phase I	2017-06-01	2018-07-19	All stars exhibit intensity fluctuations over several time scales, from nanoseconds to days; these intensity fluctuations echo off planetary bodies in the star system and provide an opportunity to detect and image exoplanets using modern computational imaging techniques. A mission utilizing distributed-aperture stellar echo detectors could provide continent-level imaging of exoplanets more readily than interferometric techniques, as high temporal resolution detection is less technically challenging and more cost effective than multi-kilometer-baseline fringe-tracking, particularly in a photon-starved regime. The concept is viable for detecting exoplanets at more diverse orbital inclinations than is possible with transit or radial velocity techniques.	13224
MER2 MARS MINIATURE THERMAL EMISSION SPECTROMETER RDR V1.0	2018-06-26	2018-07-19	This archive contains xxxxxx Exploration xxxxxx Miniature Thermal Emission xxxxxx (Mini-TES) xxxxxxd xxxxxx Record (xxxxxx) products and ancillary files. The Mini-TES xxxxxx products archived on this volume are the original products used during mission operations by the xxxxxx Exploration xxxxxx project.	13225
ROSETTA-ORBITER COMET PRELANDING OSINAC 2 EDR MTP 007B V1.0	2018-06-26	2018-07-19	This data set contains raw EDR images acquired by the OSIRIS Narrow xxxxxxleCamera during the prelanding phase of the xxxxxx mission at the comet 67P,covering the period from 2014-09-16 to 2014-09-23.	13226
BINARY MINOR PLANETS V7.0	2018-06-26	2018-07-19	The data set lists orbital and physical properties for well-observed or suspected binary/multiple minor planets including the xxxxxx system, compiled from the published literature as inspired by xxxxxx and xxxxxx (2006) and similar reviews (xxxxxx, 2003; Noll, 2006; xxxxxx, 2006; Pravec and xxxxxx, 2007; Descamps and xxxxxx, 2008; xxxxxx, 2008; xxxxxx, 2009).  In total 256 companions in 242 systems are included. xxxxxx are presented in three tables:  one for orbital and physical properties; one for companion designations, discovery information, and reference codes for data values; and one giving full references for each reference code.  This data set is complete for binary/multiple components reported through 31 xxxxxxh 2014.	13227
Bulk GaN Schottky Diodes for Millimeter Wave Frequency Multipliers, Phase I	2016-12-01	2018-07-19	Within the context of this project, White xxxxxx xxxxxx xxxxxx. (WLPI) will demonstrate the feasibility of using vertical xxxxxx diodes for high-power rectification at W-band. To achieve this goal, WLPI will utilize it's experience of fabricating power rectifier diodes to enable highly cost-efficient selection of a wafer. The same experience will also be utilized in selecting and working with an epi-supplier to ensure demonstration of the requisite 1000 cm2/Vs mobility. WLPI will design, manufacture and test the diodes to ensure that the device characteristics such as breakdown voltage, C-V characteristics, leakage and ideality factor are consistent with the target 200 mW power handling capacity. WLPI will provide data and documentation supporting and detailing the wafer selection, epi qualification, manufacturing and testing of the devices. WLPI will dice and deliver devices to xxxxxx for further testing.	13228
Remote Data Exploration with the Interactive Data Language, Phase I	2008-07-01	2018-07-19	We propose to develop a tool for xxxxxx researchers based on IDL and DAP for user-friendly remote data access.  A popular data analysis tool in the xxxxxx research community is IDL (xxxxxx xxxxxx xxxxxxuage).  A main limitation presently on performing data analysis with IDL for xxxxxx researchers is that often the data to analyze is located remotely from the scientist, and also, often the data is too  large to transfer for local analysis.    xxxxxxearchers have developed a  protocol for accessing remote data, the xxxxxx Access Protocol (DAP), and one can use DAP from within IDL, but presently using the DAP-IDL interface is both limited and cumbersome.  We propose to develop a more powerful, user-friendly interface to DAP for IDL.  At the completion of this work, users will be able to browse remote data sets from an IDL GUI, have an interactive IDL command line session simultaneous with the remote visualization and write custom IDL functions that will act on the remote data with results displayed locally.  We will make all of these IDL-DAP tools usable seamlessly for any IDL user.	13229
Hierarchical Intelligent Data Fusion Architecture for System Health Management, Phase I	2006-01-01	2018-07-19	"The complexity of modern systems and the stringent performance requirements for operation and uptime suggest that optimum and robust means must be deployed to make effective use of multiple sensor suites for assessing risk, identifying system degradation, understanding how system degradation progresses to failure, etc. xxxxxx xxxxxx Connection and xxxxxx Tech proposes the development of data fusion architecture based on a hybrid analytical / intelligent methodology that exploits the concept of \"focus of attention\" via active perception in order to optimize degradation/fault classification accuracy while reducing substantially the computational burden. The fusion scheme incorporates several levels of abstraction: fusion at the data level, the feature level and the sensor level.  The overall architecture employs technologies from soft computing, xxxxxx theory and game theory to provide a robust and reliable platform for critical aerospace systems.  xxxxxx I effort will develop a data fusion algorithms for system degradation/fault identification.xxxxxx will address design and construction of prototype field hardware for implementing the data fusion concept for components. Several aerospace end users like xxxxxx and Boeing have already expressed interest in the commercial applications (xxxxxx) of this approach for health monitoring and life determination of xxxxxx vehicles/systems."	13230
Earth+	2018-06-25	2018-07-19	Earth+ makes xxxxxx satellite photos and data accessible to blind students.	13231
Efficient and Secure Network and Application Communications for Small Spacecraft, Phase I	2017-12-01	2018-07-19	"For complex missions that are further away from Earth's resources, there is an unmet need for more autonomous operations with minimal Earth contact. Additionally, secure communications and networking topologies at various Quality of Service levels are needed to meet future mission requirements with swarms of small spacecraft. xxxxxx's proposed innovations are: 1) Efficient, secure, mission-configurable, dynamic, and highly scalable key management protocols and 'chipper-suites' for multiple Quality of Service (xxxxxx) xxxxxx. These will include algorithmic optimizations and asynchronous execution methods for the bundle protocol (bp) to augment Delay & Disruption Tolerant xxxxxx solutions based on Interplanetary Overlay xxxxxx (ION); 2) Efficient and standards driven adaptation of the Constrained xxxxxxlication Protocol (COAP) over the bundle protocol. The \"CoAP over the bundle protocol\" (CoAP-over-bp) integration with xxxxxx's security enhanced ION framework will enable secure and scalable low-power application communications systems for clusters of small spacecraft. The innovation will make possible Autonomous and xxxxxx in space at multiple xxxxxx while minimizing the implementation footprint of the inter-networking software, memory, and processing for clusters of spacecraft by infusion with hardware such as space-hardened FPGAs and on the horizon compute technologies. Utilizing the ION framework will lower the cost and the time to develop a high xxxxxx solution and reduce implementation risk. xxxxxx's highly efficient network application communications with key management and cryptographic component innovations will deliver higher security and higher performance relative to existing system technology, support complex and time-varying networks and scale to large networks, via trusted pools in space. Successful implementation of the described innovations will address important technology gaps in xxxxxx TA5.3."	13232
Gazetteer of Planetary Nomenclature	2018-06-25	2018-07-19	xxxxxx nomenclature, like terrestrial nomenclature, is used to uniquely identify a feature on the surface of a planet or satellite so that the feature can be easily located, described, and discussed. This gazetteer contains detailed information about all names of topographic and albedo features on planets and satellites (and some planetary ring and ring-gap systems) that the International Astronomical Union (IAU) has named and approved from its founding in 1919 through the present time.	13233
High specific-strength C-Zr(O)C / C-ablator TPS for CEV, Phase I	2007-07-01	2018-07-19	"This xxxxxx I xxxxxx xxxxxx xxxxxx seeks to demonstrate a new zero-erosion ablative thermal protection system (TPS) technology that is based upon an ultra-high temperature (UHT) ceramic fiber pre-form / organic ablative matrix composite structure. In this TPS material concept, the \"char\" phase is pre-engineered UHT zirconium carbide (Zr(O)C) ceramic fiber pre-forms, which have dual functions of high compressive strength of ligaments and non-recession of fiber components after matrix ablation. To increase the pre-form ligament strength and stiffness, Zr(O)C fiber reinforcements will be combined with the high-modulus carbon fibers.  MG's ablative TPS are designed to retain their shape in extreme environments, thereby reducing the thickness requirement and lowering the TPS total mass, which will be crucial at high re-entry velocity.MG's new ablator slowly absorbs high levels of energy when ablated at higher temperatures. The ablative carbonaceous phase has been identified by the use of a melamine-formaldehyde and/or polyethylene polymer resin. This selection was based upon its high heat of volatilization and decomposition. At the completion of the xxxxxx I and xxxxxx program, MG will have fabricated a high specific strength C-Zr(O)C / C-ablator and have demonstrated an completely integrated 5'x5' size TPS with attachment features, operational at > 6000oF."	13234
UAS Power amplifier for Extended range of Non-payload communication Devices (UPEND), Phase I	2014-12-01	2018-07-19	The integration of xxxxxx xxxxxx xxxxxxs (UAS) into xxxxxx xxxxxx (NAS) requires a robust, reliable communication link between the xxxxxx Aerial Vehicle (UAV) and its operators. Constant communication is a necessity. xxxxxx and innovative approaches are needed to provide high-bandwidth Control and Non-xxxxxx Communications (CNPC).To enable the CNPC system and increase the utility of UAS in the NAS, NuWaves xxxxxxing has teamed up with xxxxxx (xxxxxx) of xxxxxx, MA to propose the UAS xxxxxx amplifier for Extended range of Non-payload communication Devices (UPEND) project. UPEND combines a very high-efficiency radio frequency (RF) power amplifier (PA) with innovative linearization techniques in a miniature package capable of being integrated into UAS platforms as small as the venerable Boeing/Insitu ScanEagle. NuWaves' UPEND leverages advanced Monolithic xxxxxx xxxxxxted Circuit (MMIC) technology, as well as efficiency and thermal design, to minimize size, weight, and power (SWaP) of a PA module, while maintaining the linear output required by complex modern communications waveforms, such as 802.16.	13235
IUE SWP DATA OF COMET SL9/JUPITER/IMPACT SITES	2018-06-26	2018-07-19	This data set consists of: (a) xxxxxx Image xxxxxx and xxxxxxel xxxxxxs - each raw image consists of an array of 8-bit picture elements or 'pixels'; (b) Associated with each raw image is a set of 20 header, or label records; (c) xxxxxx images must be corrected for the instrumental effects of the SEC.	13236
Accelerating HPC Applications through Specialized Linear Algebra Clouds, Phase I	2011-09-01	2018-07-19	xxxxxx computing has the potential to permit scientists to scale up to solve large science problems without having to invest in hardware and software infrastructure. Even though its use has become commonplace in the business realm, its use in xxxxxx is still limited to a few applications. This project aims at developing, prototyping, validating, and commercializing the world's first cloud-enabled acceleration library of linear algebra solvers. Considering that linear algebra is the most common computational bottleneck in scientific software applications (more than 70% of xxxxxx cycles), the resulting Specialized xxxxxxar xxxxxx technology will directly impact numerous applications, such as the design of aerospace and automotive vehicles, exploration for new oil & gas reserves, nuclear energy research, and the design of computer chips, among many others.The xxxxxx I work will incorporate innovations for removing the bandwidth bottleneck in the outsource model of a Specialized xxxxxxar xxxxxx. We will also design a core platform able to support solver-as-a-service technology in xxxxxx environments. The xxxxxx I technology will be evaluated in three different scenarios: (A) xxxxxx outsourcing computations to Specialized xxxxxx, (B) xxxxxx making use of internal Specialized xxxxxx, and (C) End-users accelerating code through direct access to Specialized xxxxxx.Accelogic's novel numerical libraries are expected to provide next-generation speed/efficiency to existing cloud systems, with direct application to xxxxxx programs, other government applications, and many valuable uses in academia and the private sector.  The xxxxxx I proof-of-concept work should advance the technology from xxxxxx 2 to xxxxxx 3, and we expect to reach xxxxxx 5 during xxxxxx. A world-class combination of experts in algorithm design, computer networks, and numerical analysis pursue these development goals.	13237
Particle filter Simulation and Analysis Enabling Non-Traditional Navigation	2012-09-01	2018-07-19	xxxxxx Filters (PF) maintain a large cloud of separate estimates, or particles. PF's are potentially better able to handle significantly xxxxxx errors, such as occur in conjunction prediction and orbit determination with event-driven disturbances. From among the wide range of possible PFs, we are investigating the approach best suited to xxxxxx non-traditional navigation challenges.xxxxxxorporate PF into GSFC's Orbit Determination xxxxxx (ODTBX). Augment PF with ODTBX' unique ability to partition error sources into subspaces for analysis. Utilize multi-core server to facilitate fast simulation of large particle populations.	13238
ZnO Piezoelectric Nanowires for Use in a Self-Powered Structural Health Monitoring Device for Fiber-Reinforced Composites Uploading Attachment Instructions	2018-08-01	2018-07-19	The goal of this proposed research is to develop a new self-powered structural health monitoring (SHM) system for fiber-reinforced polymer (FRP) composites by using piezoelectric zinc oxide (xxxxxx) nanowires grown directly into the composite. This new SHM system can increase the safety and reliability of existing aerospace structures, reduce current maintenance costs, and improve several material properties of composites used in aerospace structures. Specifically, the proposed work will (1) investigate multiple methods of growing xxxxxx nanowires in FRP composites on a large scale, (2) quantify the power generation of the xxxxxx nanowires in FRP composite samples for use in energy harvesting (EH), and (3) determine the accuracy of the piezoelectric xxxxxx nanowires in detecting the location and extent of damage for SHM in FRP composites. This work is relevant due to its broad application in aerospace structures. FRP composites are increasing in use in the aeronautical and aerospace industries due to their high strength-to-weight ratio, but they are subject to damage. Because of this risk, attention has been given to SHM which uses piezoelectric materials to obtain real-time information regarding the overall damage condition of a structure. The sensors or systems of sensors used in SHM require a power source which may be difficult to provide, replace, or dispose of which further motivates EH, or the harvesting and application of power generated by piezoelectric materials during the ambient vibrations of a structure. The proposed research combines the preliminary research and technology developed into a comprehensive self-powered SHM system using piezoelectric nanowires for application in aerospace structures. To accomplish the stated objectives, a series of tasks are proposed. The first task is to build upon and improve existing techniques for growing xxxxxx nanowires on test coupons to facilitate application on larger samples. This will be done by investigating the use of an atomizer to create a fine mist for deposition of an initial layer of amorphous xxxxxx for seeding. The xxxxxx nanowires will then be grown using a low temperature hydrothermal synthesis technique, and the multi-layer carbon fiber reinforced composites will be fabricated using a hand-layup system. The second task is to quantify the amount of power generated by the larger scale piezoelectric xxxxxx samples and implement techniques to increase the strain of the sample thus increasing power generation. The multi-layer composites will be placed in a cantilever configuration and excited at their first natural frequency with a range of applied impedance loads. Ohm's xxxxxx will then be used to calculate the power generated. xxxxxxreasing the size of the sample, adding tip mass, and increasing the base excitation rate will all be investigated in order to increase the power generated by the piezoelectric nanowires. The third task is to determine and analyze the use of the xxxxxx samples in impedance testing for SHM by applying a range of high frequency vibrations and using an impedance analyzer. A controlled amount of damage will be applied to the samples varying in extent and location and the corresponding impedance data from the analyzer will be evaluated in order to determine damage correlation. Due to the electromechanical coupling of the nanowires, change in the mechanical impedance (i.e. damage) of the structure will correlate with change in the electrical impedance of the signal. The fourth task will then be the analysis of xxxxxx samples in SHM using the guided wave method. Using the piezoelectric nanowires simultaneously as sensors and actuators, an electrical signal can be both sent and received by an organized array of nanowires. Any reflection or alteration of the sensed signal will indicate an interaction with damage in the structure. A combination of both the impedance and guided wave methods will then be reviewed for an accurate and effective SHM system.	13239
Passive Wireless SAW Humidity Sensors, Phase I	2009-01-01	2018-07-19	This proposal describes the preliminary development of passive wireless surface acoustic wave (SAW) based humidity sensors for xxxxxx application to distributed humidity monitoring systems.  SAW devices are a platform technology for passive wireless sensing of numerous possible measurands.  SAW devices have been demonstrated as passive wireless temperature sensors in xxxxxx contracts NNK04OA28C and NNK05OB31C, and as hydrogen sensors and cryogenic liquid level sensors under contracts NNK06OM24C and xxxxxx  ASR&D is currently developing these sensors and systems further under xxxxxx xxxxxx STTR contracts NNK07EA38C and NNK07EA39C.  The proposed humidity sensors will use individually coded SAW device structures combined with hygroscopic film elements to produce rapid, sensitive humidity sensors capable of wireless operation over the full range of relative humidity (0% to 100%).  The xxxxxx I research will utilize the results obtained in ASR&D's coded SAW sensor and wireless interrogation system research, and external research on SAW-based and nanofilm based humidity sensing techniques.  The team will evaluate hygroscopic films previously investigated and novel nanostructured films, along with sensor device simulation, to determine which films are most likely to produce devices with desirable characteristics.  Issues including formation of chemically selective films on piezoelectric substrates, optimization of this film, and the effects of environmental factors on device performance will be investigated.  Successful completion of the proposed xxxxxx I activities will establish the technical feasibility of producing the proposed humidity sensors, evaluate their potential performance capabilities in a range of operational environments, and define the additional work necessary to effect device implementation.  Assuming the results of xxxxxx I are positive, xxxxxx could result in the development of multiple uniquely identifiable, wirelessly interrogable, humidity sensors.	13240
Pixelized Device Control, Phase I	2003-07-01	2018-07-19	Pixelized Device Control, xxxxxx I	13241
Aerodynamic Efficiency Enhancements for Air Vehicles, Phase II	2008-05-01	2018-07-19	The need for aerodynamics-based efficiency enhancements for air vehicles is presented. The results of the xxxxxx I investigation of concepts for morphing aircraft are discussed. xxxxxx enables the aircraft to optimize its configuration for various flight regimes. This translates to benefits in range, endurance, manueuvering and speed characteristics of the air vehicle. Using simulations, live testing, and benchtop hardware development, the feasibility of the concepts was established in xxxxxx In xxxxxx, key additions to the design, such as trailing edge flaps, and an intelligent, sense-and-adapt method to achieve continuous aerodynamic optimization flight testing will be integrated. Wind tunnel testing and flight testing will be performed to refine and finalize the designs.	13242
Development of a Computed Tomography Simulator: SimCT, Application to Health Monitoring and Remaining Life Assessment, Phase I	2011-09-01	2018-07-19	The objective of this activity is to develop a quantitative NDEsimulation tool for computed tomography suitable for desktop work usingrealistic geometry descriptions of complex anisotropic geometry. Theincreasing demands on NDE to address inspection reliability in the areaof health monitoring and remaining life assessment demand thatquantitative engineering tools be available so that cost effectengineering analysis on inspectibility limits and optimal inspectionprotocols be done.  Most NDE techniques, as they move to a more digitalformat, generate terabytes of data for a single scan.  X-ray methodsgenerally have high computational needs.  Until recently extractinginformation from massive data sets was impossible due to limitedcomputation capabilities.  By applying the emerging massively parallelgraphic processing cards (GPU) to a CT simulation, SimCT, we have ameans to address the quantitative modeling in an important NDE methodneeded to characterize materials in support of health monitoringactivities.  The computational techniques using GPU platforms and thedata analysis methods developed in the x-ray area apply to any NDEmethod.  This R&amp;D effort will develop a GPU implementation of thekey subroutine in SimCT and demonstrate the capability to handle NDEsimulation needs using complex geometry in near real time.	13243
An Advanced Cooling System for In-Situ Resource Utilization, Phase II	2012-12-01	2018-07-19	xxxxxx plans to produce cryogenic oxygen and hydrogen to power regenerative fuel cells for lunar surface exploration.  The oxygen and hydrogen will be produced by electrolysis of water from xxxxxx xxxxxxource Utilization (ISRU) reactors.  The electrolysis products will be warm high-pressure gases, requiring significant cryocooler power to achieve the desired storage conditions.  This power can be reduced by expanding the gases adiabatically from the electrolysis pressure to storage pressure.  We propose to develop innovative turboalternators to maximize this effect and convert the extracted fluid power into useful electric power.  Small flow rates and high fluid densities require turbine rotors that are extremely small and operate at high speeds.  xxxxxxgenic gas bearings and miniature rotor fabrication techniques are key features that create high efficiency in our approach.  The gas bearings also enable reliable, long-life, maintenance-free operation.  The proposed development will leverage decades of Creare experience with cryogenic gas-bearing turbomachines.  In xxxxxx I, we developed optimized turboalternator designs by conducting trade studies, specifying design details, analyzing performance, and demonstrating bearing operation with two-phase rotor flow.  During xxxxxx, we will create a complete set of fabrication drawings, develop critical fabrication processes, fabricate a prototype turboalternator, and measure its performance at representative operating conditions.	13244
Development of stainless steel gas electron multipliers	2016-09-01	2018-07-19	We will develop gas electron multipliers GEMs) that are robust in negative ion gas to improve the sensitivity of X-ray xxxxxxs. We will develop a technique for fabricating GEMs that will both maintain the required spacing over arbitrarily large areas and be self-aligning. It will be based on separating two tensioned foils.We will establish the foil tensioning technique and the optimum spacing between the foils.&nbsp;When the process is finalized, we will formalize the foil tensioning technique and measure creep, temperature stability and flatness using methods established for GEM testing.Finally we will assemble a 3x7 cm2&nbsp;GEM that will be integrated into a polarimeter and we will measure the gain uniformity over the area of the GEM.	13245
ROSETTA-ORBITER COMET ESCORT OSINAC 3 RDR MTP 011 V1.0	2018-06-26	2018-07-19	This data set contains calibrated images acquired by the OSIRIS Narrow xxxxxxleCamera during the escort phase of the xxxxxx mission at the comet 67P,covering the period from 2014-12-19 to 2015-01-13.	13246
Novel Supercomputing Approaches for High Performance Linear Algebra Using FPGAs, Phase II	2011-05-01	2018-07-19	"xxxxxx plays a major role in many areas of science and engineering, and it has had tremendous impact for decades in areas such as aerospace, defense, energy, finance, and telecommunications to name just a few.  xxxxxx enables many of our most important high-tech tools, and nowhere is it more important than at xxxxxx, where attaining increased computing speed and performance at lower costs are constant objectives.  The goal of this multi-phase xxxxxx project is exactly that--to develop, validate, and commercialize next-generation supercomputing capabilities that provide xxxxxx and other government/commercial users with massive increases in speed at minimal cost and with reduced energy requirements and  significant \"footprint\" efficiency.In xxxxxx I of this xxxxxx xxxxxx project, Accelogic successfully demonstrated the feasibility of developing the world's first reconfigurable computing linear equation (banded) solver for large-scale computing problems--such as those seen in aerospace applications--with greatly increased speed using an FPGA chip.  The speed attained was equivalent to 240 CPU's per FPGA chip for banded systems--which represents nearly a 60x computing speedup (surpassing the 50x xxxxxx I target).  Accelogic's xxxxxx I success sets the stage for a xxxxxx effort focused on prototyping/validating an initial supercomputing acceleration product.  xxxxxx technical goal is to demonstrate the potential for 1,000x speedup.  During xxxxxx I, Accelogic has proven it is ideally positioned to capitalize upon recent advances in reconfigurable computing--many of which were attained by Accelogic's own experts.  xxxxxx for the products targeted by this project include many that are of interest to xxxxxx, xxxxxx, DOE, and many commercial entities.  xxxxxx on xxxxxx I results and the clear commercial potential, Accelogic has obtained interest/commitment letters from well-established commercial vendors and key xxxxxx contractors, including xxxxxx Graphics."	13247
Optical Downconverting Nanomaterials for Enhanced Photovoltaic Efficiency, Phase I	2009-02-01	2018-07-19	For photovoltaic cells used to power space missions, such as those based on silicon, xxxxxx, and xxxxxx-V materials, optical-to-electrical conversion efficiency is reduced by at least 25% because the energy of solar photons in excess of the band gap of the semiconductor absorber is lost. The excess photon energy is converted to heat. In addition, the quantum efficiencies of solar cells tend to degrade for high energy photons due to surface recombination effects. xxxxxxical down-conversion has been suggested as a method to recoup this lost energy, providing an increase in the theoretical single junction photovoltaic conversion efficiency from 30.9% to 39.6%. If substantial gains in PV efficiency could be achieved with a thin film coating of an efficient two photon downconverting layer, it would have a tremendous benefit not only to xxxxxx payload burden, but also the the economics of terrestrial solar cells.  xxxxxxver, the absence of materials with suitable time constants for the relevant electronic processes has hindered the realization of this method. Our proposed solution, being developed by the xxxxxxersity of xxxxxx, is to use the unique optical properties of nanocrystals to produce efficient downconverting emitter materials. xxxxxx I will entail synthesis of the new materials at EIC xxxxxxoratories and their optical evaluation at xxxxxx, with a goal of demonstrating the first practical examples of such a thin film material.	13248
Developing Large-Scale Bayesian Networks by Composition	2010-09-10	2018-07-19	"In this paper, we investigate the use of xxxxxxian networks to construct large-scale diagnostic systems.  In particular, we consider the development of large-scale xxxxxxian networks by composition. This compositional approach reflects how (often redundant) subsystems are architected to form systems such as electrical power systems. We develop high-level specifications, xxxxxxian networks, clique trees, and arithmetic circuits representing 24 different electrical power systems. The largest among these 24 xxxxxxian networks contains over 1,000 random variables. Another BN represents the real-world electrical power system ADAPT, which is representative of electrical power systems deployed in aerospace vehicles. In addition to demonstrating the scalability of the compositional approach, we briefly report on experimental results from the diagnostic competition DXC, where the xxxxxx team, using techniques discussed here, obtained the highest scores in both Tier 1 (among 9 international competitors) and Tier 2 (among 6 international competitors) of the industrial track. While we consider diagnosis of power systems specically, we believe this work is relevant to other system health management problems, in particular in dependable systems such as aircraft and spacecraft.**xxxxxxence:**xxxxxx, xxxxxx, and xxxxxx. \"xxxxxxing Large-Scale xxxxxxs by Composition: xxxxxx of Electrical xxxxxx xxxxxxs in xxxxxx and xxxxxx.\" xxxxxx. of the IJCAI-09 xxxxxxhop on Self-* and Autonomous xxxxxxs (SAS): Reasoning and xxxxxxtion Challenges, 2009**BibTex xxxxxxence:**@inproceedings{mengshoel09developing,  title     = {xxxxxxing Large-Scale {xxxxxxian} xxxxxx by  Composition: xxxxxx of Electrical xxxxxx xxxxxxs in xxxxxx and xxxxxx},  author    = {xxxxxx, xxxxxx Poll, S. and xxxxxx, T.},  booktitle = {xxxxxx. of the IJCAI-09 xxxxxxhop on xxxxxx and Autonomous xxxxxxs (SAS): Reasoning and xxxxxxtion Challenges},  year={2009}}"	13249
A Nanotube Surface Reinforced Graphite Fiber Exhibiting Significantly Enhanced Properties, Phase I	2006-07-01	2018-07-19	xxxxxx which includes carbon nanotubes has the potential to produce materials that exhibit properties beyond those expected from conventional materials which are anticipated to have a profound impact on xxxxxx future missions.  Graphite fiber composites are multifunctional with high strength to weight ratios which form the basis of many aerospace systems.  The combinations of carbon nanotubes with graphite fibers have the potential to significantly enhance fiber strength; offering significant advantages in multi-functional space flight applications.  A unique approach will be utilized to incorporate carbon nanotubes onto existing graphite fibers to produce exemplary fiber strengths that will be utilized in composites with significantly higher strength to weight ratios.  xxxxxx reinforced graphite fibers will be produced and characterized in epoxy composites to demonstrate the expected property enhancements.	13250
Real-Time Probabilistic Structural Health Management Using Machine Learning and GPU Computing Project	2016-09-01	2018-07-19	The proposed project seeks to deliver an ultra-efficient, high-fidelity structural health management (SHM) framework using machine learning and graphics processing unit (GPU) computing, exploring how far the latency limits can be pushed towards real-time feedback. The approach will be to parallelize and unify two recent xxxxxx-developed damage diagnosis and prognosis algorithms that utilize statistical surrogate models for efficient uncertainty quantification. External expertise from the Old Dominion xxxxxxersity Department of Computer xxxxxx will be leveraged to assist in parallelizing these algorithms for emerging many-core high performance computing architectures. The result will be low latency software which can use experimental sensor data to probabilistically characterize structural damage and then simulate how that damage will propagate and affect a vehicle&#39;s remaining useful life. An effective structural health management (SHM) system provides sensor data to a diagnosis algorithm that characterizes structural damage and then relies on prognosis software to simulate how that damage will affect a vehicle&rsquo;s remaining useful life. The critical nature of SHM applications motivates high-fidelity and low-latency feedback while the noisy sensor data and approximate computational models used necessitate rigorous uncertainty quantification (UQ). Unfortunately, high-fidelity modeling implies time-consuming simulations and UQ often requires tens of thousands of them. Furthermore, the algorithms that drive probabilistic damage diagnosis are traditionally sequential in nature, preventing the straightforward application of parallel processing to alleviate the computational burden. Thus, achieving such an all-encompassing SHM framework is extremely challenging from a software development standpoint.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Two recent xxxxxx xxxxxx studies address the probabilistic diagnosis and prognosis problems independently. Both employ machine learning to replace expensive physics-based simulations with statistical surrogate models to reduce the computation time. While demonstrating significant gains in efficiency, both employed conventional sequential implementations and therefore do not scale well with problem complexity. A new but widely accepted work, however, opens the door for parallelism in such probabilistic analyses.&nbsp; The objective of the proposed research here is to utilize this novel parallel algorithm to migrate the xxxxxx-developed diagnosis and prognosis methods to emerging many-core high performance computing (xxxxxx) architectures. Ultimately, the project aims to then combine the two GPU-accelerated algorithms into one comprehensive framework for low-latency, high-fidelity SHM with UQ.&nbsp;	13251
Unmanned Solar Electric Resource Prospector, Phase I	2016-06-01	2018-07-19	The proposed innovation is a spacecraft that could be used for lunar or asteroid prospecting missions. The mission plan would involve sending the spacecraft to an asteroid or other target, and analyzing the regolith for traces of water and other elements to be mined later for in-situ resource utilization. The system features multiple innovations.  One is game-changing high delta V solar electric propulsion (SEP) system featuring a hall thruster flowing iodine propellant.  Another is a small tethered satellite with an on-board propulsion system that can be used as a modular working arm for the main spacecraft.  The proposed xxxxxx I program includes mission analysis, spacecraft, bus, and propellant module design, and identification of sensors and tools to be used for prospecting and plume analysis.  xxxxxx I also includes development of an iodine plasma spacecraft interactions model, which is a necessary precursor to any deep space mission with iodine propellant.  In xxxxxx, the entire system including the spacecraft interactions model will be brought to a higher technology readiness level.  Both xxxxxx I and xxxxxx will include plasma plume measurements to support model development and analysis.	13252
Intercalated and Hydrogenated Carbon Nanofibers for Multifunctional Radiation Protection, Phase I	2005-07-01	2018-07-19	Improvements in radiation shielding materials are needed to support xxxxxx human and robotic exploration programs.  Shielding for both electromagnetic radiation (gamma and x-rays) and particles (protons and neutrons) are critical.  Ideally, the shielding should be part of a multifunctional, structural composite material to maximize mission payload.  To meet this need, ASI will develop structural composites enhanced by novel carbon nanofiber (CNF) materials.  One version is CNF whose hollow cores are filled with heavy elements for electromagnetic by a novel intercalation technique. Another is hydrogenated CNF for particle shielding.  The enhanced CNF will then be included in the resin of a standard carbon fiber reinforced structural composites where they will add radiation blocking functionality and enhance strength properties.  In addition, the intercalated nanofibers will be compounded into polyethylene, a known proton absorber, to create a shielding material that simultaneously blocks all relevant forms of radiation.  Materials will be tested for gamma, x-ray, and proton shielding, as well as multifunctional structural and electrical properties.	13253
Multi-Robot Planetary Exploration Architectures, Phase II	2012-12-01	2018-07-19	xxxxxx policy direction is shifting, particularly with respect to human goals.  Given the uncertainty of future missions to the moon, xxxxxx, and other bodies, a tool that allows for informed analysis of the option space is particularly relevant.  xxxxxx xxxxxx xxxxxxs and MIT propose to further develop the xxxxxx-Robot xxxxxx Exploration Architecture (MRPEA) methodology, a suite of software tools and analysis algorithms developed to provide decision aides to architecture planners of planetary surface exploration missions.  MRPEA provides 1. A logical and graphical representation of the system space (e.g. interrelated decision variables with constraints), 2. Structural reasoning for rapid exploration of architectural spaces, 3. Simulation, and 4. xxxxxxults viewing for a set of feasible architectures.  Given the robots available or predicted to be available, the expected duration, and the mission goals, our methodology provides analysis results such as knowledge benefit-vs.-mass xxxxxx front graphs, to allow the designers to provide the best possible architecture for the planned mission or missions.  The MRPEA analysis methodology primarily addresses the planning requirements of planetary surface missions, providing useful analyses of the many elements of the architectural decision space; in addition, the principles and techniques developed to analyze and select multi-robot architectures on planetary surfaces can also be applied to future fractional satellite systems, an area of increasing interest.	13254
