topic,sub_topic,dataset_id,topic_confidence
5,"['completed', 'goddard-space-fligh...']",11376,0.5832636
0,"['pds', 'rss']",11377,0.4465294
4,"['completed', 'langley-research-ce...']",11378,0.5918464
7,"['completed', 'goddard-space-fligh...']",11379,0.44748822
2,"['completed', 'johnson-space-center']",11380,0.53120047
4,"['completed', 'goddard-space-fligh...']",11381,0.52094185
4,"['nasaview', 'pds']",11382,0.64402443
3,"['completed', 'goddard-space-fligh...']",11383,0.43430394
7,"['ames-research-center', 'completed']",11384,0.6177807
3,"['epps', 'grns', 'mag', 'mascs', 'mdis', 'mla', 'pds', 'rss', 'spice', 'xrs']",11385,0.34777388
5,"['completed', 'glenn-research-center']",11386,0.5757325
6,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",11387,0.625202
3,"['completed', 'kennedy-space-center']",11388,0.8749159
4,"['completed', 'langley-research-ce...']",11389,0.68281794
6,"['completed', 'johnson-space-center']",11390,0.33917674
5,"['completed', 'marshall-space-flig...']",11391,0.42143136
6,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'mini-rf', 'pds']",11392,0.47288412
4,"['completed', 'dryden-flight-resea...']",11393,0.6031394
2,"['completed', 'marshall-space-flig...']",11394,0.61879057
2,"['completed', 'kennedy-space-center']",11395,0.7812116
4,"['completed', 'marshall-space-flig...']",11396,0.71856743
5,"['completed', 'goddard-space-fligh...']",11397,0.66136676
4,"['completed', 'jet-propulsion-labo...']",11398,0.53209096
6,"['completed', 'jet-propulsion-labo...']",11399,0.4722431
4,"['completed', 'kennedy-space-center']",11400,0.30020848
2,"['completed', 'dryden-flight-resea...']",11401,0.4882983
5,"['ames-research-center', 'completed']",11402,0.38326228
4,"['epps', 'grns', 'mag', 'mascs', 'mdis', 'mla', 'pds', 'xrs']",11403,0.48483288
7,"['completed', 'johnson-space-center']",11404,0.6158266
7,"['completed', 'langley-research-ce...']",11405,0.35380328
7,"['completed', 'johnson-space-center']",11406,0.7016159
4,"['completed', 'glenn-research-center']",11407,0.35396433
2,['Error'],11408,0.3509734
7,"['pds', 'rss']",11409,0.8249201
2,"['completed', 'glenn-research-center']",11410,0.3648727
6,"['completed', 'glenn-research-center']",11411,0.874909
5,"['completed', 'johnson-space-center']",11412,0.5798052
0,"['crism', 'ctx', 'data', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'spice']",11413,0.125
4,"['completed', 'glenn-research-center']",11414,0.54179424
3,"['apxs', 'hazcam', 'mi', 'moessbauer', 'navcam', 'pancam', 'pds', 'rock-abrasion-tool', 'rover-motion-counter', 'spice']",11415,0.8538873
4,"['completed', 'jet-propulsion-labo...']",11416,0.58469313
2,"['completed', 'goddard-space-fligh...']",11417,0.6872475
3,"['cases', 'compressible', 'flow', 'models', 'turbulence']",11418,0.8749349
5,"['completed', 'goddard-space-fligh...']",11419,0.39398545
3,"['dictionary', 'index', 'pds']",11420,0.42494795
5,"['ames-research-center', 'completed']",11421,0.78106517
6,"['completed', 'marshall-space-flig...']",11422,0.4464665
3,"['ames-research-center', 'completed']",11423,0.34627432
7,"['ames-research-center', 'completed']",11424,0.2814303
5,"['completed', 'jet-propulsion-labo...']",11425,0.47559094
4,"['3d-model', 'fgs-niriss', 'jwst', 'miri', 'nircam', 'nirspec', 'satellite', 'spacecraft']",11426,0.8748829
4,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11427,0.68749535
4,"['accel', 'pds', 'spice', 'themis']",11428,0.38788897
4,"['models', 'reynolds', 'ssg-lrr', 'stress', 'turbulence']",11429,0.8249311
3,"['completed', 'stennis-space-center']",11430,0.8247169
1,"['completed', 'marshall-space-flig...']",11431,0.53887516
4,"['data', 'dictionary', 'index', 'pds']",11432,0.38284862
1,"['completed', 'goddard-space-fligh...']",11433,0.6486145
5,"['3d-model', 'shuttle', 'space-shuttle', 'space-shuttle-orbiter', 'spacecraft', 'vehicles']",11434,0.48171923
2,"['grs', 'pds', 'radio-science', 'spice', 'themis']",11435,0.28150094
4,"['pds', 'rss']",11436,0.474181
4,"['completed', 'langley-research-ce...']",11437,0.5982162
2,"['completed', 'glenn-research-center']",11438,0.5560586
3,"['ames-research-center', 'completed']",11439,0.45629573
4,"['pds', 'rss']",11440,0.7811251
3,"['active', 'johnson-space-center']",11441,0.4804936
0,"['completed', 'glenn-research-center']",11442,0.42797765
1,"['alice', 'leisa', 'lorri', 'mvic', 'pds', 'pepssi', 'sdc', 'swap']",11443,0.7205672
0,"['completed', 'langley-research-ce...']",11444,0.8749827
5,"['3d-model', 'building', 'headquarters', 'tools']",11445,0.33629
4,"['completed', 'johnson-space-center']",11446,0.5095186
4,"['completed', 'goddard-space-fligh...']",11447,0.39723212
4,"['completed', 'kennedy-space-center']",11448,0.90273935
0,['completed'],11449,0.3882801
7,"['completed', 'jet-propulsion-labo...']",11450,0.5121489
4,"['completed', 'johnson-space-center']",11451,0.824956
2,"['completed', 'goddard-space-fligh...']",11452,0.38973296
4,"['pds', 'rss']",11453,0.5431177
2,"['completed', 'glenn-research-center']",11454,0.68455577
4,"['cda', 'cirs', 'iss', 'pds', 'radar', 'rss', 'spice', 'uvis', 'vims']",11455,0.74841046
3,"['completed', 'jet-propulsion-labo...']",11456,0.5951526
4,"['completed', 'goddard-space-fligh...']",11457,0.36483657
7,"['completed', 'johnson-space-center']",11458,0.40225655
1,"['data', 'lgrs', 'pds']",11459,0.41883558
4,"['completed', 'kennedy-space-center']",11460,0.47660306
3,"['completed', 'jet-propulsion-labo...']",11461,0.46046185
7,"['cases', 'compressible', 'flow', 'models', 'turbulence']",11462,0.26452643
3,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11463,0.35232872
2,"['ames-research-center', 'completed']",11464,0.58919555
4,"['completed', 'langley-research-ce...']",11465,0.42505196
0,"['completed', 'goddard-space-fligh...']",11466,0.50712836
6,"['completed', 'dryden-flight-resea...']",11467,0.12502454
5,"['completed', 'langley-research-ce...']",11468,0.5552153
0,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'pds', 'spice']",11469,0.8749861
5,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",11470,0.46451327
4,"['ames-research-center', 'completed']",11471,0.6016104
1,"['completed', 'glenn-research-center']",11472,0.3109531
1,"['pds', 'rss']",11473,0.521897
5,"['completed', 'marshall-space-flig...']",11474,0.38427567
4,"['completed', 'dryden-flight-resea...']",11475,0.65847105
0,"['completed', 'johnson-space-center']",11476,0.5008705
3,"['apxs', 'chemcam', 'chemin', 'dan', 'data', 'hazcam', 'mahli', 'mardi', 'mastcam', 'navcam', 'pds', 'rad', 'rems', 'sam', 'spice']",11477,0.8539966
0,"['completed', 'goddard-space-fligh...']",11478,0.5207004
6,"['ames-research-center', 'completed']",11479,0.82489777
4,"['cases', 'compressible', 'flow', 'models', 'turbulence']",11480,0.7810616
3,"['completed', 'glenn-research-center']",11481,0.5084406
4,"['completed', 'jet-propulsion-labo...']",11482,0.60273343
6,['completed'],11483,0.5425825
4,"['completed', 'johnson-space-center']",11484,0.7109124
2,"['completed', 'goddard-space-fligh...']",11485,0.51028097
6,"['completed', 'glenn-research-center']",11486,0.82498455
3,"['data', 'pds', 'tools']",11487,0.56553787
7,"['3d-model', 'satellite', 'tdrs', 'tdrss']",11488,0.8538517
4,"['completed', 'langley-research-ce...']",11489,0.5472274
4,"['caps', 'cda', 'inms', 'iss', 'mag', 'mimi', 'pds', 'rpws', 'rss', 'spice', 'uvis', 'vims']",11490,0.49665004
4,"['completed', 'marshall-space-flig...']",11491,0.5996822
4,"['dictionary', 'index', 'pds']",11492,0.6818304
3,"['completed', 'glenn-research-center']",11493,0.517168
5,"['completed', 'jet-propulsion-labo...']",11494,0.5996707
6,"['completed', 'jet-propulsion-labo...']",11495,0.44644272
1,"['pds', 'rss']",11496,0.35418385
4,"['completed', 'jet-propulsion-labo...']",11497,0.85404396
5,"['completed', 'goddard-space-fligh...']",11498,0.7811724
2,"['pds', 'tool', 'validation']",11499,0.71854544
3,"['cda', 'cirs', 'iss', 'pds', 'radar', 'rpws', 'rss', 'spice', 'uvis', 'vims']",11500,0.4402665
7,"['completed', 'johnson-space-center']",11501,0.5094162
4,"['completed', 'stennis-space-center']",11502,0.4990182
2,"['apxsedrs', 'hazcam', 'mi', 'moessbauer-edrs', 'navcam', 'pancam', 'pds', 'rover-motion-counter', 'spice']",11503,0.38637426
5,"['ase', 'meca', 'met', 'om', 'pds', 'rac', 'ssi', 'tega', 'tt']",11504,0.8349165
4,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'spice']",11505,0.8249536
2,"['completed', 'marshall-space-flig...']",11506,0.8528522
0,"['3d-model', 'gemini', 'spacecraft', 'spacesuit']",11507,0.53110075
7,"['completed', 'glenn-research-center']",11508,0.46515572
4,"['completed', 'goddard-space-fligh...']",11509,0.5624294
2,"['completed', 'stennis-space-center']",11510,0.90248543
5,"['completed', 'goddard-space-fligh...']",11511,0.35419422
6,"['pds', 'rss']",11512,0.6621418
4,"['ames-research-center', 'completed']",11513,0.76349664
2,"['completed', 'langley-research-ce...']",11514,0.52745855
4,"['dictionary', 'index', 'pds']",11515,0.5351884
4,"['completed', 'stennis-space-center']",11516,0.9025776
4,"['completed', 'jet-propulsion-labo...']",11517,0.4989267
4,"['apxs', 'chemcam', 'chemin', 'dan', 'hazcam', 'mahli', 'mardi', 'mastcam', 'navcam', 'rad', 'rems', 'sam', 'spice']",11518,0.5524116
4,"['pds', 'rss']",11519,0.8248565
2,"['completed', 'goddard-space-fligh...']",11520,0.5949973
0,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'mini-rf', 'pds', 'rss']",11521,0.50040436
4,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",11522,0.7786886
3,"['apxs', 'chemcam', 'dan', 'hazcam', 'mahli', 'mardi', 'mastcam', 'navcam', 'pds', 'rad', 'rems', 'sam', 'spice']",11523,0.598863
4,"['grs', 'marie', 'pds', 'spice', 'themis']",11524,0.7350737
5,"['completed', 'marshall-space-flig...']",11525,0.60805357
2,"['completed', 'glenn-research-center']",11526,0.4074526
4,"['completed', 'langley-research-ce...']",11527,0.731123
7,"['3d-model', 'earth-science', 'eyes-on-the-earth-3d', 'grace', 'satellite', 'spacecraft']",11528,0.6860307
4,"['completed', 'jet-propulsion-labo...']",11529,0.9027455
0,"['ames-research-center', 'completed']",11530,0.6652939
7,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'pds']",11531,0.44844192
5,"['completed', 'langley-research-ce...']",11532,0.6406168
6,"['completed', 'johnson-space-center']",11533,0.8749887
7,"['completed', 'jet-propulsion-labo...']",11534,0.6271502
4,"['completed', 'jet-propulsion-labo...']",11535,0.7196886
7,"['completed', 'glenn-research-center']",11536,0.3795784
4,"['completed', 'glenn-research-center']",11537,0.45201254
4,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11538,0.73218584
2,"['3d-model', 'mars-global-surveyor', 'orbiter', 'satellite', 'vehicles']",11539,0.56367147
4,"['ames-research-center', 'completed']",11540,0.42499053
5,"['completed', 'glenn-research-center']",11541,0.52056736
3,"['completed', 'jet-propulsion-labo...']",11542,0.6905631
4,"['completed', 'glenn-research-center']",11543,0.28134972
3,"['ames-research-center', 'completed']",11544,0.4487955
7,['rss'],11545,0.8905711
2,"['ames-research-center', 'completed']",11546,0.69432384
2,"['completed', 'jet-propulsion-labo...']",11547,0.85401917
4,"['completed', 'stennis-space-center']",11548,0.44686094
4,"['completed', 'johnson-space-center']",11549,0.6809072
2,"['apxs', 'atmospheric-opacity', 'hazcam', 'mi', 'navcam', 'pancam', 'pds', 'rat', 'rover-motion-counter', 'spice']",11550,0.8249313
2,['completed'],11551,0.64139843
2,"['completed', 'goddard-space-fligh...']",11552,0.82491964
7,"['m3', 'mrffr', 'pds']",11553,0.7082542
2,"['completed', 'dryden-flight-resea...']",11554,0.5644319
2,"['completed', 'goddard-space-fligh...']",11555,0.6874136
4,"['completed', 'langley-research-ce...']",11556,0.6996982
3,['Error'],11557,0.7081507
2,"['completed', 'glenn-research-center']",11558,0.85412616
5,"['pds', 'rss']",11559,0.6418812
5,"['ames-research-center', 'completed']",11560,0.32762042
2,"['ames-research-center', 'completed']",11561,0.7078102
0,"['completed', 'kennedy-space-center']",11562,0.7464847
2,"['completed', 'langley-research-ce...']",11563,0.4816596
6,"['completed', 'langley-research-ce...']",11564,0.8540541
3,"['completed', 'goddard-space-fligh...']",11565,0.8248637
6,"['3d-model', 'eyes-on-the-solar-s...', 'ibex', 'satellite', 'spacecraft']",11566,0.89058256
4,"['completed', 'jet-propulsion-labo...']",11567,0.43686715
4,"['ames-research-center', 'completed']",11568,0.6193013
0,"['3d-model', 'astronaut', 'mercury', 'spacesuit', 'suit']",11569,0.85409486
1,"['completed', 'glenn-research-center']",11570,0.8249659
7,"['aviation', 'misconduct', 'passenger', 'safety']",11571,0.22517608
2,"['completed', 'glenn-research-center']",11572,0.5590756
4,"['completed', 'goddard-space-fligh...']",11573,0.8540881
2,"['cassini-huygens', 'titan']",11574,0.8749412
2,"['completed', 'langley-research-ce...']",11575,0.6597222
4,"['completed', 'jet-propulsion-labo...']",11576,0.60665625
5,"['pds', 'rss']",11577,0.71494454
5,"['pds', 'rss']",11578,0.8749939
1,"['completed', 'johnson-space-center']",11579,0.44738597
2,"['completed', 'johnson-space-center']",11580,0.82227665
0,"['completed', 'goddard-space-fligh...']",11581,0.6186114
2,"['completed', 'goddard-space-fligh...']",11582,0.549107
0,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'rss']",11583,0.44639978
3,"['ase', 'meca', 'met', 'om', 'pds', 'rac', 'ssi', 'tega', 'tt']",11584,0.5309856
4,"['data', 'pds', 'sharad']",11585,0.6321249
7,"['completed', 'glenn-research-center']",11586,0.7517005
2,"['ames-research-center', 'completed']",11587,0.5605532
4,"['completed', 'stennis-space-center']",11588,0.5320008
7,"['completed', 'stennis-space-center']",11589,0.42498946
6,"['3d-model', 'dish', 'satellite', 'turntable']",11590,0.5279292
2,"['completed', 'goddard-space-fligh...']",11591,0.8539122
3,"['completed', 'glenn-research-center']",11592,0.8247786
6,"['completed', 'marshall-space-flig...']",11593,0.89058256
4,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11594,0.35913676
5,"['3d-model', 'astronaut', 'mark-iii', 'mkiii', 'spacesuit', 'suit']",11595,0.68049335
4,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11596,0.36972994
6,"['completed', 'dryden-flight-resea...']",11597,0.72114235
2,"['completed', 'kennedy-space-center']",11598,0.6315697
7,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",11599,0.82470137
6,"['completed', 'dryden-flight-resea...']",11600,0.5058736
4,"['dictionary', 'index', 'pds']",11601,0.44712508
6,"['completed', 'glenn-research-center']",11602,0.33683592
4,"['completed', 'jet-propulsion-labo...']",11603,0.4629242
7,"['ames-research-center', 'completed']",11604,0.46313423
3,"['completed', 'stennis-space-center']",11605,0.67926145
7,"['completed', 'langley-research-ce...']",11606,0.3047417
0,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'pds']",11607,0.5572949
3,"['completed', 'kennedy-space-center']",11608,0.37091005
1,"['completed', 'glenn-research-center']",11609,0.67808014
4,"['ames-research-center', 'completed']",11610,0.82489586
5,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11611,0.8248465
7,"['completed', 'goddard-space-fligh...']",11612,0.23932362
4,"['completed', 'glenn-research-center']",11613,0.6123205
6,"['3d-model', 'equipment', 'tether', 'tools']",11614,0.4984329
3,"['cda', 'cirs', 'iss', 'pds', 'radar', 'rss', 'spice', 'uvis', 'vims']",11615,0.41305545
2,"['completed', 'jet-propulsion-labo...']",11616,0.85404706
7,"['completed', 'kennedy-space-center']",11617,0.6248977
5,"['pds', 'rss']",11618,0.53520787
4,"['completed', 'johnson-space-center']",11619,0.5004961
4,"['completed', 'langley-research-ce...']",11620,0.78113866
2,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'pds']",11621,0.68002576
7,"['ames-research-center', 'completed']",11622,0.4733422
5,['completed'],11623,0.28125232
4,"['dictionary', 'index', 'pds']",11624,0.536849
2,"['completed', 'johnson-space-center']",11625,0.7081929
6,"['completed', 'johnson-space-center']",11626,0.12503794
4,"['completed', 'glenn-research-center']",11627,0.49020368
3,"['completed', 'jet-propulsion-labo...']",11628,0.7811518
4,"['m3', 'pds']",11629,0.51202023
7,"['completed', 'goddard-space-fligh...']",11630,0.752508
2,"['completed', 'johnson-space-center']",11631,0.824978
5,"['completed', 'marshall-space-flig...']",11632,0.5693145
2,"['completed', 'glenn-research-center']",11633,0.5062939
6,"['ames-research-center', 'completed']",11634,0.6805466
4,"['completed', 'glenn-research-center']",11635,0.4884183
6,"['completed', 'glenn-research-center']",11636,0.50496113
0,"['completed', 'glenn-research-center']",11637,0.80672735
2,"['grs', 'pds']",11638,0.45969415
6,"['pds', 'rss']",11639,0.8905825
3,"['completed', 'johnson-space-center']",11640,0.36297488
4,"['completed', 'goddard-space-fligh...']",11641,0.69636166
4,"['completed', 'marshall-space-flig...']",11642,0.4049705
1,"['completed', 'dryden-flight-resea...']",11643,0.35856032
5,"['3d-model', 'shuttle', 'space-shuttle', 'spacecraft', 'vehicles']",11644,0.56241214
5,"['completed', 'glenn-research-center']",11645,0.43652353
4,"['completed', 'johnson-space-center']",11646,0.7000341
3,"['completed', 'langley-research-ce...']",11647,0.41230115
4,"['completed', 'goddard-space-fligh...']",11648,0.44789454
4,"['data', 'pds']",11649,0.37187487
5,"['completed', 'goddard-space-fligh...']",11650,0.68741614
0,"['completed', 'glenn-research-center']",11651,0.40265217
4,"['completed', 'johnson-space-center']",11652,0.42232037
4,"['completed', 'stennis-space-center']",11653,0.30482706
4,"['hrd', 'iss', 'pds', 'radar', 'rpws', 'rss', 'spice', 'uvis', 'vims']",11654,0.7811314
4,"['epps', 'grns', 'mag', 'mascs', 'mla', 'pds', 'rs', 'xrs']",11655,0.8218388
7,"['ames-research-center', 'completed']",11656,0.4498318
7,"['completed', 'marshall-space-flig...']",11657,0.53339654
6,"['completed', 'langley-research-ce...']",11658,0.42500705
5,"['completed', 'jet-propulsion-labo...']",11659,0.543162
4,"['completed', 'glenn-research-center']",11660,0.53928655
4,"['completed', 'johnson-space-center']",11661,0.40267345
2,"['completed', 'marshall-space-flig...']",11662,0.67194235
4,"['completed', 'glenn-research-center']",11663,0.5985641
0,"['pds', 'rss']",11664,0.42509905
4,"['completed', 'jet-propulsion-labo...']",11665,0.503738
5,"['pds', 'tool', 'validation']",11666,0.85398877
4,"['completed', 'goddard-space-fligh...']",11667,0.505952
3,"['completed', 'langley-research-ce...']",11668,0.42109343
5,"['3d-model', 'mir', 'mir-space-station', 'space-stations', 'structures']",11669,0.5642008
1,"['completed', 'jet-propulsion-labo...']",11670,0.8540852
4,"['completed', 'goddard-space-fligh...']",11671,0.69415474
3,"['completed', 'marshall-space-flig...']",11672,0.61421645
3,"['completed', 'marshall-space-flig...']",11673,0.7456154
4,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11674,0.6375156
6,"['grs', 'marie', 'pds', 'spice', 'themis']",11675,0.42705858
6,"['cirs', 'inms', 'iss', 'mag', 'mimi', 'pds', 'radar', 'rss', 'spice', 'uvis', 'vims']",11676,0.8248403
4,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",11677,0.4203394
3,"['completed', 'glenn-research-center']",11678,0.3045398
7,"['completed', 'marshall-space-flig...']",11679,0.32913482
5,"['ames-research-center', 'completed']",11680,0.58122987
7,"['completed', 'jet-propulsion-labo...']",11681,0.48816308
4,"['completed', 'marshall-space-flig...']",11682,0.42475224
7,"['pds', 'rss']",11683,0.46865696
1,"['completed', 'glenn-research-center']",11684,0.5117536
3,"['completed', 'johnson-space-center']",11685,0.68331987
7,"['pds', 'rss']",11686,0.5231227
3,"['completed', 'goddard-space-fligh...']",11687,0.8125283
3,"['completed', 'glenn-research-center']",11688,0.39860657
1,"['completed', 'stennis-space-center']",11689,0.34206498
0,"['completed', 'jet-propulsion-labo...']",11690,0.7904609
5,"['completed', 'goddard-space-fligh...']",11691,0.6626555
2,"['completed', 'johnson-space-center']",11692,0.85412604
3,"['completed', 'dryden-flight-resea...']",11693,0.7811019
3,"['completed', 'glenn-research-center']",11694,0.39539754
4,"['completed', 'langley-research-ce...']",11695,0.54262996
6,"['ames-research-center', 'completed']",11696,0.55755603
3,"['completed', 'stennis-space-center']",11697,0.5936604
2,"['geography', 'nen', 'space-science', 'wise']",11698,0.8540371
2,['active'],11699,0.5077413
4,"['completed', 'jet-propulsion-labo...']",11700,0.5313824
2,"['grs', 'pds', 'spice', 'themis']",11701,0.38268822
3,"['completed', 'glenn-research-center']",11702,0.4141797
3,"['completed', 'johnson-space-center']",11703,0.55264056
0,"['completed', 'glenn-research-center']",11704,0.37528494
3,"['completed', 'goddard-space-fligh...']",11705,0.5499766
2,"['completed', 'glenn-research-center']",11706,0.7083304
5,"['completed', 'stennis-space-center']",11707,0.67742026
3,"['completed', 'langley-research-ce...']",11708,0.6143616
5,"['completed', 'jet-propulsion-labo...']",11709,0.5207748
0,"['grs', 'marie', 'pds', 'spice', 'themis']",11710,0.34743258
7,"['completed', 'glenn-research-center']",11711,0.37325332
3,"['completed', 'goddard-space-fligh...']",11712,0.7081142
3,"['completed', 'johnson-space-center']",11713,0.30724877
7,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11714,0.6569119
6,"['ames-research-center', 'completed']",11715,0.6267972
4,"['ames-research-center', 'completed']",11716,0.56979907
4,"['completed', 'johnson-space-center']",11717,0.6875571
7,"['completed', 'glenn-research-center']",11718,0.8743393
6,"['completed', 'langley-research-ce...']",11719,0.89058244
2,"['ames-research-center', 'completed']",11720,0.6833232
2,"['cirs', 'data', 'hrd', 'inms', 'iss', 'mag', 'mimi', 'pds', 'radar', 'rpws', 'rss', 'spice', 'vims']",11721,0.47989953
3,"['completed', 'goddard-space-fligh...']",11722,0.8483946
3,"['ames-research-center', 'completed']",11723,0.8246621
2,"['cda', 'cirs', 'iss', 'pds', 'radar', 'rss', 'spice', 'vims']",11724,0.45421836
0,"['data', 'dictionary', 'index', 'pds']",11725,0.78465736
7,"['completed', 'langley-research-ce...']",11726,0.3228396
6,"['3d-model', 'probe', 'spacecraft', 'vehicles', 'voyager']",11727,0.539222
4,"['baseline', 'menter', 'models', 'turbulence']",11728,0.36956975
2,"['completed', 'goddard-space-fligh...']",11729,0.52538437
4,"['completed', 'glenn-research-center']",11730,0.46498767
2,"['completed', 'langley-research-ce...']",11731,0.43579954
0,"['completed', 'marshall-space-flig...']",11732,0.41250896
4,"['completed', 'johnson-space-center']",11733,0.61154085
4,"['ames-research-center', 'completed']",11734,0.46472985
0,"['pds', 'rss']",11735,0.6249034
5,"['completed', 'glenn-research-center']",11736,0.7812033
4,"['completed', 'marshall-space-flig...']",11737,0.7811983
3,"['completed', 'marshall-space-flig...']",11738,0.7701403
2,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",11739,0.4319341
4,"['completed', 'glenn-research-center']",11740,0.7201197
4,"['completed', 'glenn-research-center']",11741,0.3508038
2,"['completed', 'goddard-space-fligh...']",11742,0.5624661
6,"['completed', 'dryden-flight-resea...']",11743,0.37499964
5,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",11744,0.2713353
2,"['completed', 'glenn-research-center']",11745,0.55064124
4,"['completed', 'marshall-space-flig...']",11746,0.85408103
3,"['catalog', 'data', 'ingest', 'pds', 'tool']",11747,0.36760134
6,"['completed', 'glenn-research-center']",11748,0.6875297
0,"['completed', 'langley-research-ce...']",11749,0.5312834
0,"['pds', 'rss']",11750,0.5542394
5,"['completed', 'marshall-space-flig...']",11751,0.89050394
3,"['completed', 'glenn-research-center']",11752,0.43199366
0,"['caps', 'cda', 'cirs', 'hrd', 'inms', 'iss', 'mag', 'mimi', 'pds', 'radar', 'rpws', 'rss', 'spice', 'uvis', 'vims']",11753,0.30500442
2,"['completed', 'stennis-space-center']",11754,0.4387049
4,"['3d-model', 'kepler', 'satellite', 'spacecraft']",11755,0.8249348
2,"['completed', 'goddard-space-fligh...']",11756,0.684564
1,"['completed', 'jet-propulsion-labo...']",11757,0.85382307
4,['galileo'],11758,0.6504618
4,"['grs', 'pds', 'spice', 'themis']",11759,0.34720013
7,"['armstrong-flight-re...', 'completed']",11760,0.82485294
3,"['completed', 'kennedy-space-center']",11761,0.85300446
6,"['cases', 'compressible', 'flow', 'models', 'turbulence']",11762,0.4250091
4,"['completed', 'marshall-space-flig...']",11763,0.7933192
6,"['completed', 'dryden-flight-resea...']",11764,0.6873164
5,"['completed', 'langley-research-ce...']",11765,0.2730032
6,"['apxs', 'hazcam', 'mi', 'navcam', 'pancam', 'pds', 'rock-abrasion-tool', 'rover-motion-counter', 'spice']",11766,0.87484866
4,"['completed', 'johnson-space-center']",11767,0.6887798
4,"['ames-research-center', 'completed']",11768,0.85410666
4,"['ames-research-center', 'completed']",11769,0.34442466
5,"['3d-model', 'carrier', 'flight-system-support', 'shuttle']",11770,0.42512244
0,"['ames-research-center', 'completed']",11771,0.68261516
2,"['completed', 'langley-research-ce...']",11772,0.87218696
4,"['pds', 'rss']",11773,0.48044991
5,"['completed', 'dryden-flight-resea...']",11774,0.7081737
4,"['ames-research-center', 'completed']",11775,0.28483272
4,"['grs', 'pds', 'spice', 'themis']",11776,0.42544186
4,"['3d-model', 'mars-global-surveyor', 'orbiter', 'satellite', 'vehicles']",11777,0.9201352
2,"['completed', 'glenn-research-center']",11778,0.5043294
5,"['completed', 'johnson-space-center']",11779,0.7815513
0,"['completed', 'jet-propulsion-labo...']",11780,0.7423912
4,"['cda', 'iss', 'pds', 'rs', 'rss', 'uvis']",11781,0.7811837
4,"['completed', 'marshall-space-flig...']",11782,0.65929824
7,"['data', 'dictionary', 'index', 'pds']",11783,0.5692488
7,"['completed', 'johnson-space-center']",11784,0.8540628
4,"['completed', 'johnson-space-center']",11785,0.5356443
3,"['completed', 'dryden-flight-resea...']",11786,0.6201557
1,"['completed', 'langley-research-ce...']",11787,0.3128141
4,"['completed', 'stennis-space-center']",11788,0.34420595
2,"['completed', 'goddard-space-fligh...']",11789,0.7811444
4,"['3d-model', 'earth-science', 'eyes-on-the-earth-3d', 'grace', 'satellite', 'spacecraft']",11790,0.31341723
4,"['completed', 'goddard-space-fligh...']",11791,0.68598753
4,"['completed', 'glenn-research-center']",11792,0.37500402
4,"['completed', 'langley-research-ce...']",11793,0.65670365
4,['completed'],11794,0.7639677
6,"['completed', 'dryden-flight-resea...']",11795,0.82498455
3,"['aviation', 'avionics', 'electronics', 'passenger', 'safety']",11796,0.87491685
6,"['completed', 'jet-propulsion-labo...']",11797,0.35911483
4,"['epps', 'grns', 'mag', 'mascs', 'mdis', 'mla', 'pds', 'rss', 'spice', 'xrs']",11798,0.7516311
4,"['completed', 'marshall-space-flig...']",11799,0.5250199
3,"['data', 'dictionary', 'pds']",11800,0.78105396
2,"['epps', 'grns', 'mag', 'mascs', 'mdis', 'mla', 'pds', 'rss', 'spice', 'xrs']",11801,0.8249259
0,['completed'],11802,0.38786507
0,"['completed', 'jet-propulsion-labo...']",11803,0.5241026
