topic,sub_topic,dataset_id,topic_confidence,sub_topic_confidence
1,2,05813,0.6495585,0.9741537
6,1,05814,0.52112424,0.52912736
4,2,05815,0.8905819,0.7716165
3,2,05816,0.38162637,0.9215997
3,2,05817,0.4935697,0.9741826
4,2,05818,0.78008467,0.99104214
2,2,05819,0.4819332,0.9894987
6,2,05820,0.561575,0.9903564
2,1,05821,0.5311646,0.5449561
2,1,05822,0.61432076,0.5203141
2,2,05823,0.5891913,0.8308557
6,0,05824,0.8249341,0.49301723
5,0,05825,0.60499233,0.6076138
0,0,05826,0.5671799,0.8474306
3,2,05827,0.8249565,0.9827425
5,2,05828,0.4249765,0.9695561
5,1,05829,0.70832825,0.9559165
0,0,05830,0.67931336,0.4958931
4,2,05831,0.37221283,0.99052167
2,2,05832,0.56246763,0.90868783
4,2,05833,0.481137,0.9421652
7,2,05834,0.67308325,0.9971659
4,2,05835,0.6270078,0.97922266
4,2,05836,0.7312481,0.98942953
7,2,05837,0.61803406,0.96267533
7,2,05838,0.60181826,0.9940556
5,2,05839,0.6400528,0.98333627
7,0,05840,0.5179083,0.33333334
4,2,05841,0.8540889,0.99216133
4,2,05842,0.6875359,0.9921216
5,2,05843,0.43239343,0.9924498
2,2,05844,0.31667498,0.6809071
4,2,05845,0.70823497,0.9907879
4,2,05846,0.53956306,0.9915622
7,2,05847,0.29519147,0.99412036
0,2,05848,0.36668658,0.564259
2,0,05849,0.6249805,0.7100498
7,2,05850,0.272614,0.9877848
6,2,05851,0.43343422,0.9231589
4,2,05852,0.7455959,0.9941158
4,2,05853,0.56510824,0.9926556
7,0,05854,0.8248533,0.9682358
5,2,05855,0.50939274,0.97771025
1,2,05856,0.67879635,0.99030375
2,2,05857,0.5635498,0.9947127
1,0,05858,0.87496006,0.9813519
0,2,05859,0.47705618,0.85630727
0,2,05860,0.38548493,0.6903867
4,2,05861,0.6172277,0.9906758
2,2,05862,0.87489575,0.99118537
5,2,05863,0.6074198,0.993195
5,2,05864,0.561108,0.8311069
4,2,05865,0.5925646,0.9951647
2,2,05866,0.5667278,0.86049426
6,1,05867,0.8749689,0.935243
6,1,05868,0.65847796,0.94794637
7,2,05869,0.82490236,0.9771672
2,2,05870,0.58791,0.99082303
6,0,05871,0.85406035,0.61563766
4,2,05872,0.9027373,0.9944641
2,0,05873,0.53126645,0.8612875
5,2,05874,0.65579605,0.97234416
7,0,05875,0.8248518,0.96822643
4,2,05876,0.5736662,0.9882782
3,2,05877,0.5487669,0.99116886
2,0,05878,0.63831663,0.97369117
1,2,05879,0.5248747,0.9916194
7,2,05880,0.44983172,0.9934483
3,2,05881,0.82491934,0.9907199
4,2,05882,0.7812148,0.99767333
5,2,05883,0.41070747,0.98963916
2,0,05884,0.4464293,0.92775863
5,2,05885,0.6355914,0.7725096
4,2,05886,0.5831214,0.8563788
4,2,05887,0.4125694,0.9968944
4,2,05888,0.56210905,0.94263905
7,2,05889,0.29594597,0.98964536
2,0,05890,0.5212316,0.5714465
4,2,05891,0.4074,0.5809916
3,2,05892,0.65306675,0.9899562
2,0,05893,0.75619656,0.9324584
1,1,05894,0.62090385,0.94452107
6,1,05895,0.854146,0.51151294
1,2,05896,0.60556537,0.93894726
2,2,05897,0.43978003,0.99035704
2,2,05898,0.5081467,0.9171804
7,2,05899,0.6880672,0.9842463
6,0,05900,0.5357793,0.66756004
5,2,05901,0.46120295,0.7783574
6,0,05902,0.781189,0.5300928
4,2,05903,0.42494464,0.98056537
4,2,05904,0.58119327,0.99085724
4,2,05905,0.41602966,0.779841
2,0,05906,0.8901293,0.7566541
4,2,05907,0.8903505,0.9881711
2,1,05908,0.7083304,0.9757008
1,2,05909,0.5550082,0.99092746
4,2,05910,0.67359227,0.993633
4,2,05911,0.6301805,0.9919623
2,2,05912,0.7722409,0.9773447
4,2,05913,0.7877908,0.99339646
4,2,05914,0.52807397,0.7404271
4,2,05915,0.4934345,0.93936205
3,2,05916,0.7948802,0.99030674
4,2,05917,0.43369168,0.9943562
3,2,05918,0.6691753,0.9874676
3,2,05919,0.6249355,0.93819445
5,2,05920,0.85371727,0.9927337
4,0,05921,0.8247738,0.6055322
0,0,05922,0.7318704,0.33333334
5,2,05923,0.5016307,0.96814054
4,2,05924,0.6005054,0.98633015
4,2,05925,0.6397812,0.9800638
4,2,05926,0.49442893,0.9254574
5,0,05927,0.5723314,0.5254016
4,2,05928,0.7013914,0.99239564
4,2,05929,0.4283021,0.52011997
5,2,05930,0.56776255,0.9903442
3,2,05931,0.8749233,0.99025655
4,2,05932,0.5711466,0.966257
4,2,05933,0.344464,0.9918995
4,2,05934,0.41002122,0.98854727
5,2,05935,0.46416405,0.99231464
2,2,05936,0.6715774,0.9835905
4,2,05937,0.4766757,0.98871976
4,2,05938,0.6709031,0.99208707
6,0,05939,0.3835101,0.5992261
2,1,05940,0.70814496,0.57614255
4,0,05941,0.4508858,0.33333334
2,1,05942,0.4521675,0.7891637
4,2,05943,0.72525054,0.98135906
1,0,05944,0.70538855,0.6491537
4,2,05945,0.51325643,0.9967038
3,2,05946,0.82486486,0.99441695
5,2,05947,0.3642181,0.97481817
4,2,05948,0.730383,0.9925468
4,2,05949,0.7811787,0.42403415
5,2,05950,0.52289206,0.9856474
6,1,05951,0.7812298,0.9756986
1,2,05952,0.62118584,0.962713
4,2,05953,0.8249588,0.9914479
0,0,05954,0.42512277,0.7344976
3,2,05955,0.6864202,0.99372536
6,1,05956,0.78122985,0.9757062
2,2,05957,0.8538505,0.99150294
4,2,05958,0.69830304,0.5461233
6,2,05959,0.47286963,0.84626377
3,2,05960,0.68155694,0.9926712
4,2,05961,0.70475215,0.9562575
4,2,05962,0.6336272,0.8746713
6,1,05963,0.6665619,0.9605082
3,2,05964,0.7558928,0.99635893
6,0,05965,0.8244436,0.8405199
4,0,05966,0.5034439,0.45503893
5,2,05967,0.80599445,0.9824138
4,2,05968,0.62578255,0.99138224
6,1,05969,0.8749887,0.5312193
5,2,05970,0.8903047,0.7647202
2,2,05971,0.5026187,0.7520997
2,0,05972,0.5569665,0.605537
2,2,05973,0.62533325,0.99176097
5,2,05974,0.62246644,0.9935364
1,2,05975,0.53681934,0.9909343
7,2,05976,0.5248922,0.9756452
0,0,05977,0.5313095,0.50303435
4,2,05978,0.7811896,0.99432033
2,0,05979,0.47639048,0.81087476
6,2,05980,0.4317726,0.8066045
3,2,05981,0.5749181,0.8954132
4,2,05982,0.8749682,0.9797777
2,2,05983,0.44405237,0.992955
6,1,05984,0.78122973,0.97570103
2,2,05985,0.45720398,0.9786132
1,2,05986,0.44640648,0.8121651
7,2,05987,0.40908614,0.95725095
6,0,05988,0.5208865,0.33333334
4,2,05989,0.78100246,0.7637714
2,2,05990,0.4537988,0.9897199
4,2,05991,0.7811633,0.666629
1,1,05992,0.82498896,0.9492065
5,2,05993,0.8242819,0.659235
4,2,05994,0.3061497,0.76542264
3,2,05995,0.82957387,0.99109364
3,2,05996,0.824903,0.9836811
4,2,05997,0.82412004,0.86383927
2,2,05998,0.41241595,0.9404462
3,2,05999,0.46850714,0.73964775
2,2,06000,0.43400308,0.8259667
5,2,06001,0.6491017,0.9934833
2,0,06002,0.5364311,0.90218365
0,2,06003,0.424737,0.82863533
2,2,06004,0.3833037,0.9397966
2,1,06005,0.48558432,0.9479537
4,2,06006,0.4574418,0.87432617
5,0,06007,0.4549105,0.7696824
2,2,06008,0.68742,0.9921588
2,2,06009,0.64982533,0.9708638
2,0,06010,0.6137362,0.5346768
3,2,06011,0.58497757,0.99499375
4,2,06012,0.75845,0.99230015
4,2,06013,0.78113276,0.99219024
4,2,06014,0.89052886,0.8036718
4,2,06015,0.70319045,0.98585635
2,2,06016,0.5143403,0.9858543
4,2,06017,0.82485133,0.99288553
4,2,06018,0.46455312,0.88642406
5,2,06019,0.6293847,0.9887521
4,2,06020,0.82484376,0.8865946
6,2,06021,0.43067878,0.97285795
5,2,06022,0.63309026,0.9922466
1,2,06023,0.51703554,0.97127044
4,2,06024,0.65007377,0.757855
5,2,06025,0.78118044,0.98813593
5,2,06026,0.8539551,0.939268
2,2,06027,0.6168306,0.98986715
7,0,06028,0.82485324,0.9682311
6,1,06029,0.5210411,0.5213848
4,2,06030,0.7194822,0.81941766
3,2,06031,0.70743626,0.98839545
2,1,06032,0.7083304,0.9756984
7,2,06033,0.8248982,0.99317306
1,0,06034,0.4502524,0.33333334
2,2,06035,0.38540375,0.99241984
6,0,06036,0.45399868,0.6704937
3,2,06037,0.87488884,0.9917229
4,2,06038,0.59679157,0.99299705
6,2,06039,0.85388935,0.9976838
4,2,06040,0.555457,0.86172986
4,2,06041,0.4916814,0.98869866
4,2,06042,0.5400474,0.99474055
3,2,06043,0.89033926,0.99389017
0,1,06044,0.78102446,0.6148948
0,2,06045,0.37496147,0.88990706
2,2,06046,0.37126148,0.84528124
4,2,06047,0.3038092,0.984038
7,2,06048,0.4730156,0.99187225
4,2,06049,0.5262345,0.66283655
5,2,06050,0.7072427,0.60785663
7,2,06051,0.38242313,0.8206227
3,2,06052,0.71033496,0.9968668
5,2,06053,0.890362,0.99373776
6,2,06054,0.46708807,0.9921519
7,0,06055,0.6432102,0.92085665
4,2,06056,0.54729086,0.99184024
0,2,06057,0.33413792,0.9849312
6,1,06058,0.48495066,0.9272235
0,2,06059,0.5624802,0.7177781
3,2,06060,0.6249237,0.9879808
0,2,06061,0.3052168,0.9777959
4,2,06062,0.8540502,0.9906877
4,2,06063,0.8475406,0.99217695
1,0,06064,0.6405826,0.98483205
4,2,06065,0.6675084,0.99017817
0,0,06066,0.5789007,0.933864
3,0,06067,0.4494868,0.72037625
2,0,06068,0.70820856,0.8424888
0,0,06069,0.50904506,0.8252531
0,0,06070,0.69579464,0.8719679
6,2,06071,0.37504008,0.99193764
1,0,06072,0.45873326,0.41612095
3,2,06073,0.63632673,0.99435776
6,2,06074,0.78101623,0.99117005
3,2,06075,0.4716153,0.89865875
6,0,06076,0.5313587,0.5800052
7,0,06077,0.56773067,0.6448564
4,2,06078,0.447177,0.99677104
4,2,06079,0.5807467,0.99608666
1,1,06080,0.63929385,0.9479293
5,2,06081,0.6081618,0.9760747
5,2,06082,0.8248865,0.992704
6,0,06083,0.82496536,0.96121836
1,1,06084,0.6850432,0.9251086
4,2,06085,0.6103594,0.99495685
6,1,06086,0.8905613,0.8289033
4,2,06087,0.82487106,0.9470383
0,0,06088,0.46410242,0.76270586
1,0,06089,0.70538795,0.6491532
4,2,06090,0.40132052,0.98912156
3,2,06091,0.603973,0.90952426
6,1,06092,0.8905613,0.8734101
2,0,06093,0.63439494,0.691709
5,2,06094,0.67950964,0.97707236
3,2,06095,0.49812323,0.9934134
1,1,06096,0.8541385,0.46997276
4,1,06097,0.663906,0.6503921
5,2,06098,0.78109276,0.9051401
7,0,06099,0.89060384,0.961588
2,2,06100,0.5620353,0.9747101
2,1,06101,0.7083304,0.9757017
2,0,06102,0.7082076,0.9518329
6,2,06103,0.4546791,0.99300945
2,2,06104,0.8248852,0.99463016
6,2,06105,0.8247292,0.91808677
4,2,06106,0.57406884,0.9913575
7,0,06107,0.78105104,0.33333334
4,2,06108,0.42084032,0.9842887
3,2,06109,0.47232026,0.99204206
6,2,06110,0.43466023,0.66631025
4,2,06111,0.5230854,0.78442913
2,2,06112,0.41362703,0.93834645
4,2,06113,0.85405195,0.7887711
7,2,06114,0.38455066,0.8610017
4,2,06115,0.36236402,0.9930914
4,2,06116,0.47102153,0.99494857
4,2,06117,0.9027357,0.92375124
2,2,06118,0.47154683,0.6663102
5,2,06119,0.40847996,0.88776743
2,0,06120,0.82492596,0.75154626
3,2,06121,0.6249371,0.9927352
7,2,06122,0.5310886,0.99309427
6,1,06123,0.82487273,0.49086285
2,1,06124,0.8749619,0.94397956
5,2,06125,0.43482846,0.9786426
7,2,06126,0.48592815,0.8628243
4,2,06127,0.4695815,0.9968804
4,2,06128,0.39303765,0.9909735
7,2,06129,0.7081319,0.98834866
4,2,06130,0.37557542,0.8660576
7,2,06131,0.6252002,0.9876614
1,0,06132,0.5142877,0.48952416
2,2,06133,0.89015114,0.6466821
5,2,06134,0.62798774,0.99245125
2,2,06135,0.44793147,0.9966884
4,2,06136,0.38776684,0.991549
0,0,06137,0.7296387,0.33333334
4,2,06138,0.44200766,0.9713225
2,2,06139,0.25683093,0.9886338
2,0,06140,0.4179089,0.6186963
6,2,06141,0.25433233,0.98915756
2,2,06142,0.6567472,0.977781
2,0,06143,0.609722,0.7201222
2,0,06144,0.39021322,0.5019163
4,2,06145,0.6331435,0.9913287
4,2,06146,0.8540478,0.9857484
2,0,06147,0.4437293,0.7055246
1,2,06148,0.4863969,0.972657
2,0,06149,0.70816994,0.9556961
6,2,06150,0.6239194,0.8871435
2,2,06151,0.5665261,0.99182594
5,2,06152,0.51673996,0.98567563
6,0,06153,0.85411274,0.6287554
1,2,06154,0.39138326,0.99667704
3,2,06155,0.8540373,0.8406787
4,2,06156,0.6875218,0.77631664
3,2,06157,0.72819155,0.97347635
6,2,06158,0.3541788,0.77736586
5,2,06159,0.32561147,0.77510774
0,2,06160,0.30327025,0.99516684
4,2,06161,0.8748419,0.63219494
4,2,06162,0.53139,0.9703568
3,2,06163,0.889961,0.9788603
7,0,06164,0.8248528,0.9682225
7,2,06165,0.43241134,0.9860497
5,2,06166,0.55592376,0.99416286
2,2,06167,0.40548217,0.58531123
5,0,06168,0.60434216,0.8787923
4,2,06169,0.6111086,0.99165577
4,0,06170,0.70699203,0.48505107
6,2,06171,0.7275938,0.9922773
3,2,06172,0.45156947,0.7521021
1,1,06173,0.8527537,0.6652472
7,2,06174,0.48344067,0.9931587
2,1,06175,0.6796917,0.9002734
4,2,06176,0.7418201,0.90723735
6,0,06177,0.43135375,0.69981366
4,2,06178,0.48952568,0.993402
0,0,06179,0.70824456,0.7193381
7,2,06180,0.39129233,0.99335885
4,2,06181,0.74562657,0.7774769
7,2,06182,0.7811248,0.9923132
7,2,06183,0.41325822,0.9573743
4,2,06184,0.515955,0.95951635
4,2,06185,0.7603299,0.99143803
4,2,06186,0.39763683,0.9904342
3,2,06187,0.42218494,0.9919573
4,2,06188,0.9027212,0.95699465
6,2,06189,0.46622378,0.903966
6,0,06190,0.5828801,0.7396188
4,2,06191,0.5229443,0.9664343
1,1,06192,0.48156747,0.9479325
6,0,06193,0.5687778,0.33333334
2,1,06194,0.635673,0.9409347
4,2,06195,0.521696,0.85885674
3,2,06196,0.4752809,0.8257898
7,0,06197,0.8247906,0.97331345
5,2,06198,0.42840335,0.97146016
7,2,06199,0.5487111,0.9642082
3,2,06200,0.4536129,0.93694496
3,2,06201,0.5383956,0.6257929
4,2,06202,0.89052904,0.91753787
4,2,06203,0.8541199,0.9929219
6,0,06204,0.46356446,0.62876225
4,2,06205,0.39399692,0.9942295
4,2,06206,0.73178047,0.99353117
5,2,06207,0.7315304,0.9915349
6,0,06208,0.8539368,0.33333334
3,2,06209,0.5875311,0.9913811
2,2,06210,0.45446423,0.99126524
2,2,06211,0.8749304,0.9920913
4,2,06212,0.8539677,0.9925571
3,0,06213,0.854069,0.59086806
4,2,06214,0.69106084,0.9703335
4,2,06215,0.32499292,0.98336315
4,2,06216,0.42851338,0.99437207
2,0,06217,0.8249563,0.5777267
2,2,06218,0.7266572,0.99283266
3,2,06219,0.39782768,0.95225227
0,0,06220,0.7082595,0.8939668
6,1,06221,0.8905613,0.7394154
3,2,06222,0.709443,0.9937592
2,2,06223,0.37172377,0.99317807
7,2,06224,0.44645563,0.77724504
2,2,06225,0.49777186,0.96789944
5,2,06226,0.4924041,0.8823453
5,2,06227,0.77044004,0.99324447
4,2,06228,0.7832142,0.9902343
6,0,06229,0.8749823,0.6540688
2,1,06230,0.7083304,0.9757015
4,2,06231,0.6796267,0.9818229
7,2,06232,0.544901,0.9931681
7,2,06233,0.6230522,0.99206704
1,2,06234,0.58195466,0.6940086
1,2,06235,0.33538106,0.99183553
4,2,06236,0.34909543,0.9748161
5,2,06237,0.5641859,0.9941798
6,1,06238,0.8905613,0.8507366
4,2,06239,0.6008233,0.9907446
2,1,06240,0.7083304,0.9757035
7,2,06241,0.65684754,0.9621566
4,2,06242,0.6343213,0.96609336
4,2,06243,0.77959186,0.99282706
7,2,06244,0.6708027,0.89144605
0,0,06245,0.708228,0.9256163
5,2,06246,0.28524664,0.97815305
0,2,06247,0.77949023,0.77089643
2,2,06248,0.54815114,0.9648616
4,2,06249,0.4810178,0.95714474
1,0,06250,0.89058805,0.986329
2,0,06251,0.41380554,0.61673856
6,1,06252,0.8749739,0.84791386
4,2,06253,0.7143929,0.9847723
5,0,06254,0.6625588,0.9559017
2,0,06255,0.7623725,0.768761
4,2,06256,0.85406834,0.9934108
1,1,06257,0.85414076,0.94464535
0,0,06258,0.78113854,0.9722369
7,2,06259,0.40443194,0.780076
3,2,06260,0.5600605,0.99656194
2,2,06261,0.45697314,0.9929245
5,2,06262,0.7809075,0.6042221
2,2,06263,0.5891923,0.83085465
4,2,06264,0.64550024,0.99243826
6,0,06265,0.82487327,0.3934263
4,2,06266,0.65351164,0.9916921
5,1,06267,0.70832825,0.95592076
1,2,06268,0.39050338,0.9932908
6,0,06269,0.8540816,0.5865747
2,1,06270,0.7083304,0.9756992
2,2,06271,0.3302776,0.9915965
1,0,06272,0.67001194,0.7545043
1,0,06273,0.37508523,0.59819806
6,1,06274,0.8905613,0.7424614
5,2,06275,0.37502816,0.9832516
6,2,06276,0.716115,0.74714065
3,0,06277,0.70832264,0.33333334
2,0,06278,0.8747424,0.95119166
6,2,06279,0.8244411,0.8947862
5,2,06280,0.45106825,0.98231226
2,1,06281,0.87496847,0.94371617
2,1,06282,0.8248793,0.9351215
4,2,06283,0.85408044,0.56070954
0,2,06284,0.52086526,0.97910994
4,2,06285,0.8537403,0.9944401
0,0,06286,0.82494724,0.763384
3,0,06287,0.4268461,0.66458917
1,1,06288,0.6850432,0.9250473
7,2,06289,0.5310955,0.9922815
0,0,06290,0.43948945,0.64910656
4,2,06291,0.48465204,0.9711666
3,2,06292,0.82480556,0.99113214
6,2,06293,0.12501825,0.81112045
6,2,06294,0.5933342,0.9911226
5,2,06295,0.47237787,0.9881384
2,2,06296,0.53660023,0.96841633
4,2,06297,0.53229916,0.99166673
0,0,06298,0.52047145,0.33333334
6,1,06299,0.7812299,0.97570133
3,2,06300,0.36010763,0.66042215
2,1,06301,0.85407484,0.4894863
2,2,06302,0.6251792,0.95111704
4,2,06303,0.74832696,0.99225265
4,2,06304,0.7154753,0.8886373
6,2,06305,0.8540058,0.98597723
7,2,06306,0.33503264,0.9541711
0,0,06307,0.8749874,0.33333334
7,2,06308,0.44644827,0.50773233
0,0,06309,0.54008174,0.5182545
4,2,06310,0.5042698,0.6187454
6,2,06311,0.54121745,0.7414359
2,1,06312,0.47163177,0.68615365
4,2,06313,0.8749339,0.99068415
7,2,06314,0.81841254,0.98705477
2,2,06315,0.61310995,0.56892467
4,2,06316,0.6145497,0.994408
4,2,06317,0.36890903,0.99211526
6,1,06318,0.12501788,0.6641721
3,2,06319,0.77003735,0.99105906
3,2,06320,0.40489277,0.9910888
0,0,06321,0.7082519,0.9427352
6,1,06322,0.874978,0.9681876
6,2,06323,0.42501193,0.99218726
3,2,06324,0.5890271,0.9840745
2,2,06325,0.4245687,0.6373299
6,2,06326,0.27856594,0.98633224
2,2,06327,0.7314669,0.9925716
1,1,06328,0.43697628,0.55438864
2,0,06329,0.58769864,0.92774516
7,2,06330,0.519755,0.9875415
6,0,06331,0.62497073,0.33333334
7,2,06332,0.58371586,0.9663627
5,2,06333,0.49094847,0.9380764
7,2,06334,0.7799554,0.9041024
2,0,06335,0.6095833,0.70012647
0,2,06336,0.69959813,0.9926285
6,1,06337,0.12501808,0.72624546
6,2,06338,0.64049643,0.6562719
7,2,06339,0.8536346,0.90889335
4,2,06340,0.48476467,0.95327103
4,2,06341,0.51388675,0.9905448
4,2,06342,0.60813063,0.9952526
5,2,06343,0.853945,0.7725441
3,2,06344,0.9026803,0.99182904
1,2,06345,0.85250247,0.95310587
5,2,06346,0.7811982,0.9873621
6,0,06347,0.5851879,0.5856617
7,2,06348,0.6921408,0.526653
2,0,06349,0.53110033,0.5715457
2,2,06350,0.58848745,0.9918181
0,0,06351,0.682432,0.33333334
5,2,06352,0.6857384,0.82208604
4,2,06353,0.34782797,0.99423647
7,2,06354,0.8540437,0.9834309
5,2,06355,0.6350113,0.9955715
0,2,06356,0.12504788,0.99460185
6,2,06357,0.3045543,0.9415674
2,0,06358,0.89025027,0.7568462
3,0,06359,0.82477057,0.97624356
3,2,06360,0.36279985,0.993494
5,2,06361,0.71493465,0.9026347
4,2,06362,0.3979521,0.99077314
3,2,06363,0.72825557,0.994438
6,2,06364,0.6258271,0.9914983
4,2,06365,0.37491772,0.99162257
4,2,06366,0.4982458,0.8590935
4,2,06367,0.4721673,0.99193877
2,0,06368,0.6390508,0.33333334
2,2,06369,0.56985277,0.9590642
0,0,06370,0.73928887,0.7060934
7,0,06371,0.7082878,0.6776405
3,1,06372,0.5677096,0.5834587
7,2,06373,0.5449695,0.99295086
2,2,06374,0.46289238,0.9946942
2,2,06375,0.3515558,0.9889536
2,2,06376,0.5253099,0.9920311
4,2,06377,0.73007745,0.9938024
4,2,06378,0.3694723,0.9009214
4,2,06379,0.70822626,0.99215174
3,2,06380,0.5310239,0.9936283
4,2,06381,0.75914025,0.99349874
7,2,06382,0.6699549,0.9899657
6,2,06383,0.35568845,0.9829891
6,1,06384,0.2812956,0.9513695
0,0,06385,0.77990687,0.33333334
2,1,06386,0.589107,0.6660116
3,2,06387,0.8905214,0.99549973
6,2,06388,0.53740144,0.9906492
2,2,06389,0.53085506,0.9890909
2,0,06390,0.62498045,0.8168221
6,0,06391,0.62462354,0.33333334
0,0,06392,0.70823586,0.7368232
2,0,06393,0.53135425,0.5970498
5,2,06394,0.6873877,0.984787
7,2,06395,0.67904985,0.46681398
3,2,06396,0.4090744,0.995022
4,2,06397,0.8540811,0.9925736
3,2,06398,0.5312556,0.98353595
2,2,06399,0.58989817,0.9075426
2,0,06400,0.5376988,0.47263953
2,2,06401,0.4378379,0.9945281
4,2,06402,0.624856,0.9935084
3,2,06403,0.55745095,0.97323024
7,2,06404,0.54623115,0.8626061
2,2,06405,0.5128414,0.97048837
5,2,06406,0.6102344,0.98875827
7,2,06407,0.82488596,0.9952557
4,2,06408,0.36706078,0.9565409
6,1,06409,0.31331187,0.43269134
7,2,06410,0.87488884,0.97322565
2,2,06411,0.7644726,0.9811739
2,2,06412,0.47111273,0.99429727
2,2,06413,0.4690844,0.9922887
4,2,06414,0.5604337,0.6170854
5,2,06415,0.7811289,0.995267
3,2,06416,0.6616008,0.99067575
2,2,06417,0.52087796,0.9910964
3,2,06418,0.3898615,0.9879102
6,2,06419,0.56246096,0.7711749
5,2,06420,0.59969705,0.9920414
4,2,06421,0.6754834,0.9941037
2,2,06422,0.6744505,0.84347355
6,2,06423,0.12501806,0.728958
4,2,06424,0.3003293,0.993562
5,2,06425,0.39179915,0.99218595
4,2,06426,0.8249283,0.99156135
1,2,06427,0.47874886,0.7438125
0,1,06428,0.47246635,0.58022285
0,0,06429,0.425093,0.60287803
4,2,06430,0.7098315,0.8291144
4,2,06431,0.85410565,0.93973434
6,2,06432,0.82474345,0.9589366
2,2,06433,0.5205689,0.9811083
7,2,06434,0.54491943,0.92175025
6,2,06435,0.39146832,0.842636
7,0,06436,0.82485354,0.96822715
2,2,06437,0.50426924,0.8229099
0,1,06438,0.46128544,0.76758635
4,2,06439,0.6677248,0.9398807
6,2,06440,0.37855017,0.94792145
7,2,06441,0.5981897,0.9922403
6,0,06442,0.7323048,0.33333334
5,2,06443,0.53723085,0.9928552
2,2,06444,0.7842138,0.903202
5,2,06445,0.46278208,0.9925465
4,2,06446,0.6311508,0.88781726
7,2,06447,0.8243424,0.99064964
4,2,06448,0.4409933,0.97831184
2,2,06449,0.5156262,0.9835975
4,2,06450,0.633771,0.9924721
7,2,06451,0.8540485,0.9710179
4,2,06452,0.8540636,0.9914405
2,1,06453,0.6875154,0.9412644
2,0,06454,0.6414512,0.42921072
2,0,06455,0.48688757,0.33333334
0,2,06456,0.125,0.93607974
4,2,06457,0.62525505,0.9923204
2,1,06458,0.7083304,0.9756999
5,2,06459,0.3886779,0.99261856
4,2,06460,0.3404175,0.8952272
0,0,06461,0.8249471,0.7352184
4,2,06462,0.2782478,0.9920471
2,0,06463,0.68707997,0.45134786
3,0,06464,0.8248173,0.72342163
2,2,06465,0.4502494,0.99029505
4,2,06466,0.57808316,0.98992956
5,2,06467,0.5777894,0.99009675
4,0,06468,0.778718,0.7185097
7,2,06469,0.854034,0.9951586
5,2,06470,0.30664998,0.984011
4,2,06471,0.7080297,0.71868634
4,2,06472,0.6129351,0.9774943
4,2,06473,0.35447606,0.99522734
1,0,06474,0.57218975,0.677663
4,2,06475,0.7297115,0.9911355
7,2,06476,0.39055833,0.9928433
7,2,06477,0.65354383,0.91438293
2,2,06478,0.6378534,0.6603222
1,2,06479,0.78116685,0.8602207
3,2,06480,0.7159614,0.9080499
5,2,06481,0.29868683,0.97701085
5,2,06482,0.8749296,0.9944257
6,2,06483,0.12510052,0.98839384
4,2,06484,0.35420257,0.7067353
7,2,06485,0.82495224,0.98662657
7,2,06486,0.5312276,0.99151134
5,2,06487,0.30174348,0.9860576
1,2,06488,0.8231226,0.689015
1,2,06489,0.31660953,0.9782359
5,2,06490,0.4758455,0.9792607
3,2,06491,0.36774683,0.9831966
4,2,06492,0.4836883,0.99219704
6,2,06493,0.2851482,0.9858468
1,1,06494,0.28127027,0.5118559
3,2,06495,0.48802412,0.8536722
4,2,06496,0.63636863,0.96394926
0,0,06497,0.82498676,0.5602468
7,0,06498,0.75720096,0.87277794
5,2,06499,0.7142638,0.9742894
4,2,06500,0.91245425,0.97936976
6,2,06501,0.50494456,0.5720466
0,0,06502,0.7082467,0.691292
7,2,06503,0.8396074,0.9921068
4,2,06504,0.30420467,0.8453125
4,2,06505,0.49310705,0.98755157
2,0,06506,0.72436124,0.92772615
5,2,06507,0.24844687,0.9418533
7,2,06508,0.3898612,0.9791971
6,1,06509,0.8905613,0.911542
0,2,06510,0.53692114,0.99088186
5,0,06511,0.6248856,0.55582994
4,2,06512,0.30425936,0.9757121
5,2,06513,0.73046374,0.9835159
5,2,06514,0.37696412,0.9841647
2,2,06515,0.5312849,0.88853
5,2,06516,0.22521746,0.99398744
7,2,06517,0.67224914,0.89842796
3,2,06518,0.36983112,0.9905359
7,2,06519,0.64879566,0.9925622
4,2,06520,0.45407918,0.9407655
4,2,06521,0.55263954,0.9957837
4,2,06522,0.5485611,0.9922046
0,2,06523,0.48317266,0.8592303
3,2,06524,0.694066,0.9915677
5,2,06525,0.627796,0.992933
5,2,06526,0.8540396,0.98687404
5,1,06527,0.70832825,0.9559144
6,2,06528,0.8905921,0.50989497
6,2,06529,0.47788092,0.9887704
4,2,06530,0.7082885,0.9765706
4,2,06531,0.6673146,0.9906285
6,1,06532,0.8905613,0.87709516
4,1,06533,0.36150303,0.5571838
3,2,06534,0.36606282,0.9915929
7,2,06535,0.36083692,0.92614603
3,0,06536,0.4463873,0.33333334
2,2,06537,0.29537287,0.994274
1,2,06538,0.54726255,0.9920628
4,2,06539,0.5861501,0.99439985
4,2,06540,0.47601232,0.9710085
5,2,06541,0.7648626,0.99170035
4,2,06542,0.650645,0.9944008
6,0,06543,0.7301551,0.5386228
0,0,06544,0.8749841,0.33333334
5,1,06545,0.70832825,0.95591307
6,1,06546,0.6036614,0.80371994
1,2,06547,0.8245423,0.9594208
2,1,06548,0.8749504,0.95249826
4,2,06549,0.53472716,0.8856079
1,1,06550,0.52061564,0.9568463
5,2,06551,0.48909342,0.99239486
